Artist ID
9166767683882717822
2825044106836088927
-333062097574016371
3957928208517506669
3187228817179896800
-8493478961302163520
-725393707349510548
-7572372774315782478
-3998653724590475944
-4381885202310500263
3085363952837069955
4983777000105560557
-2608777625570524891
25370548414591058
5059138892020281314
3138679813221670089
5458771662625408806
7936669966811165709
7496367129987706802
395444203496622426
-8571044163936845624
-4184027240578841234
5959553824703438237
-2449468254869694809
-42367186487251723
-3318965795981638435
8313466667255924571
-5222409185503299095
5094997075952154815
-6649663134682660290
-4746843272885263733
5914407670926685384
7802639764292397069
6118636413918930471
2719985957145711180
-8648043820695649897
4938877700938890170
-7332775606518394503
6986045124623104165
2126222572548092616
1255284050165502734
-3202590761594127283
2972500004658139660
7631796787818269339
8438295990711130480
3578473438636118931
2707534916253529049
-1750339895506100968
4424750870746165975
1195198538186030037
-6849959762059948737
-674868995807681794
3984427787352447885
728687938404098150
5282844929269810411
-4797674030715149156
-2261362832182702242
-6763813830412757407
-8943192843889564824
5905677237924027390
758716049924747415
4210357767036707595
5740102279710552164
-2325556089320630565
-848199382283115847
1208080106101676120
-2468729316204498092
-4426555760373828120
1444085555260483713
-8295624364829221714
8621916948631936080
-3856854636420433573
-4920739254951064710
1694812491973324409
-374153215065811698
-5772023196876824821
4147957224021292670
3649894592411173184
8724530914789326128
-4685182609047363989
7111123218001002
-1861602145261816075
-2906126236682820858
-1991113842791765275
-8258184494255950480
2141678085942269690
-910572161478753403
-1955096252899758186
5568876838706193829
-556468647962575925
-6823539299426761130
-3469706007863397785
1366892860435844739
-6679988633075486707
7003522033535383179
8554790871477392690
7510266780056387907
-3412504202047211694
-4114731377460252301
-8240340292469069067
-2175504711179877532
3228727234920219545
1112286594985688329
-2926449203212957071
9066733146198679116
-2499185022059623543
-1363266359968637740
-7851297940414668117
330650010311174511
1285496634908592212
-3364275952248761335
4817671998477081293
5772518623074498994
8684202214783905387
2726056680392101380
1508210965309845022
-7102259997786931743
-3514643912938582096
6100782746383518317
8121060375014005083
-4400274017058576571
2687583515078135779
-4158900661749175867
5104653422004270419
-6137625671897479158
7210706448462413760
-3428870372697048825
2873432459027987268
6781910616083837775
-3306193439920250245
5643781297455274545
-3653307409128649644
4336569368201497661
648952384357397442
88021173868242230
8989976461240917295
-1488494427492104338
367431571245713902
-8921648053569155574
3652118789614775181
-5892669996722101370
617322546522092073
3346577707300319388
8073722067569012509
-4375172411018335025
-6586552763200764218
-4206337054579052524
-7518305851578711882
9026522449614822658
-8451207666365589195
824998217197405548
6167107656321311258
3398676568767726080
6242332474864583338
-898095317865435831
4060920261364427760
3147785958257905537
510695092678703777
-1325822292872366495
666025680149300441
-5578070506666942442
-2661993516257603302
-2671937672598435383
-4047656161632317669
-6617925845239850268
-8702954632703219368
7474366965818479340
3570973304370030450
-2504672025088206002
-5948790005964982512
5349915817730877040
-7315307869705013071
6232958882393620758
-9218950356150071473
-4381840986512133524
-2818471177143449226
8996584116780199488
-3122978724165098617
1323916167753558565
-1661530717748253463
2336667875820998285
6854950248202430631
-2129684312804268889
407091823356793402
4853986715275450584
1868539829773638556
5866738423342890304
3338991507089465825
1400386234717623130
1946615334773351593
-8084860839363317260
-4086662245794065512
431620126587366834
-8553014434419332686
-3312413604027308120
5084142372526311756
5204067361923375974
617790183901044582
6773366019674464330
-7155095681653654940
-9093700954025497635
826397210743887486
-3759879967278443906
-2051693054714641284
-6736745307697538574
357821489871607305
8773089389444490068
-5675456090695809800
-1157173718314377454
8304935794388474642
7518947079620748531
-2512529094515920322
1485669499053331426
1605594488450395644
4065346599062921077
-3410221446446783271
587977147122468477
-6338127152115324130
-3878375041502798697
-6101046309187690348
-5981121319790626130
-3521369209178100697
6398728955591284424
4460123683219441729
-877718692851612474
-5121686349873322676
-8107133235375134704
7291780143268811835
-6636681558059307435
-4176929447446782002
2395889197768697138
6394087791337948886
-7534373909990170384
6326092985697049840
6751093623662646886
4223346707409222407
2284741435037379712
-511329276094964081
1948422834517561352
4085572124278459143
-5945354786330887802
-1947156192761636054
2571126179619796292
632520907247953597
-2432970187522346846
9087669586949412163
-6899322376147614020
4352993603445225675
6812745714057751108
8520932626621553730
-8283999348007912524
-8164074358610848306
5696392537076371918
5547993731594516822
961716553572185430
-3060671731671834650
7320856490485191902
2734579312462860510
4442766225026663132
-8720298497176968214
1282809577675457565
3385397123447953448
-4155034270291651802
3384883943074076976
8902994619568394621
794839558695508660
1801229192934681046
7018298469272413331
9038576097902900097
1809941095367505390
-8975130144556802442
9188037689068157560
-6372823950064171878
-5169090200746160586
8595720249894431288
-6965141389237898150
6202296697509044292
9088179132086266470
-5065717723407458937
2167515803004411411
1883939562919819797
-2276207291137814850
-80521612268472030
-4240668466326106677
7098208040524576357
-5275656979757420072
-5037446450830686591
-5142956615599228510
-6968426198220108187
