ID,Artist,Streams
125,Ritt Momney,296263724
126,DJ Nelson,295055240
127,The Academy: Segunda Misión,292141776
128,Bizarrap,289594171
129,Eminem,286715538
130,ATB,286581283
131,Ava Max,283259402
132,David Guetta,278256185
133,Saweetie,277704511
134,Lenny Tavárez,272505718
135,Duncan Laurence,272446740
136,OneRepublic,269458877
137,Ofenbach,269409211
138,Flow La Movie,261139883
139,Lil Wayne,258475015
140,Future,256131052
141,Chencho Corleone,256091818
142,Nicki Nicole,253632868
143,John Legend,247101667
144,Arctic Monkeys,245207996
145,Trevor Daniel,235640865
146,Mariah Carey,232237531
147,Nicki Minaj,231734443
148,Lele Pons,230158907
149,Clairo,228302287
150,JP Saxe,228154302
151,Julia Michaels,228154302
152,Shakira,223643750
153,Michael Bublé,221377298
154,Hozier,214690923
155,Ashnikko,214564580
156,Chris Brown,206940067
157,Tory Lanez,205650107
158,Brray,205538414
159,Juanka,205538414
160,Fivio Foreign,205235961
161,RAYE,204856133
162,Avicii,200816813
163,The Chainsmokers,195307439
164,A Boogie Wit da Hoodie,188630133
165,Mariah Angeliq,188020995
166,Rochy RD,186980119
167,Pink Sweat$,186001444
168,Metro Boomin,185262180
169,Christian Nodal,184504215
170,Jerry Di,183841904
171,AURORA,183329849
172,Gera MX,178351394
173,Wham!,177812370
174,Sia,177278312
175,Kid Cudi,174550345
176,Nathan Evans,171450449
177,220 KID,171450449
178,Surf Mesa,166795016
179,Emilee,166795016
180,El Alfa,166307616
181,Tyler,165967676
182,The Creator,165967676
183,TINI,164439585
184,Bella Poarch,163381262
185,Quavo,160547727
186,Nirvana,158766720
187,Mora,156262456
188,Arizona Zervas,155853202
189,Vance Joy,155580470
190,Russ Millions,154836779
191,Tion Wayne,154836779
192,Quarterhead,154558615
193,Norma Jean Martine,154558615
194,Sam Smith,152226220
195,Os Barões Da Pisadinha,151375651
196,Gym Class Heroes,144695125
197,DJ Ivis,144127002
198,Majestic,141194405
199,Boney M.,141194405
200,Mr. Naisgai,138953241
201,BØRNS,136407891
202,The Police,135869835
203,Trippie Redd,134426118
204,Israel & Rodolffo,133779291
205,Brenda Lee,132228451
206,Tom Grennan,131989006
207,ArrDee,131383409
208,E1 (3x3),131383409
209,ZT (3x3),131383409
210,Bugzy Malone,131383409
211,Buni,131383409
212,Darkoo,131383409
213,Milly,128657047
214,Amenazzy,128657047
215,BANNERS,127868112
216,Bobby Helms,127475378
217,P!nk,127445696
218,Willow Sage Hart,127445696
219,50 Cent,124005119
220,KHEA,122471841
221,Crissin,119406884
222,Totoy El Frio,119406884
223,Natan & Shander,119406884
224,Ed Sheeran & Justin Bieber,118188048
225,Mc Don Juan,117212923
226,Lil Peep,116371467
227,Little Mix,115423759
228,Andy Williams,115166640
229,Lagique,114850596
230,Duki,114397028
231,ROSÉ,112718659
232,Tom Odell,109097251
233,salem ilese,107359359
234,Demi Lovato,107103993
235,Playboi Carti,105816366
236,Ty Dolla $ign,104305945
237,Kelly Clarkson,103603064
238,Surf Curse,101800774
239,Aya Nakamura,99867118
240,Big Sean,99773639
241,Dean Martin,97486399
242,Tarcísio do Acordeon,97009609
243,Dean Lewis,96694934
244,Adam Levine,95956060
245,The Killers,95684069
246,Calvin Harris,95672901
247,Fousheé,93530699
248,Jonas Brothers,93335308
249,Galantis,93026524
250,Anitta,92777823
251,Becky G,92105054
252,Tame Impala,91936961
253,Wesley Safadão,91155398
254,ElyOtto,90467455
255,Joji,90416172
256,StaySolidRocky,90019251
257,Frank Sinatra,89870538
258,C. Tangana,88791697
259,Tiago PZK,87960697
260,Twenty One Pilots,86327574
261,Mother Mother,85601498
262,Dj Guuga,85143085
263,Labrinth,85073313
264,TWICE,84968828
265,Daft Punk,84833624
266,Robin Schulz,83892901
267,Niño de Elche,83712117
268,La Húngara,83712117
269,Morgan Wallen,83174184
270,Nuka,81123322
271,José Feliciano,80509419
272,Kane Brown,80289553
273,Super Yei,79911534
274,Sammy,79911534
275,Jone Quest,79911534
276,Towy,79911534
277,Osquel,79911534
278,Beltito,79911534
279,Sammy & Falsetto,79911534
280,Lenny Santos,79397284
281,Gotye,78819088
282,Kimbra,78819088
283,Beéle,78581263
284,Mambo Kingz,78581263
285,DJ Luian,78581263
286,Darell,78581263
287,The Ronettes,77763955
288,Band Aid,76145845
289,B. Swanson Quartet,75463196
290,Mc Davi,75450656
291,Mc Pedrinho,75450656
292,DJ 900,75450656
293,KEVIN ROLDAN,75420545
294,Bryant Myers,75420545
295,Lyanno,75420545
296,Trinidad Cardona,75272636
297,Master KG,74653376
298,Nomcebo Zikode,74653376
299,NATHY PELUSO,74589472
300,KIDDO,74362582
301,Young Stoner Life,74250666
302,Wizkid,74133331
303,Kyla,74133331
304,Raí Saia Rodada,73941236
305,NATTI NATASHA,73881115
306,Lil Uzi Vert,73475346
307,Clean Bandit,73389024
308,Mabel,73389024
309,Jowell & Randy,72455194
310,Diego & Victor Hugo,71704595
311,Bruno & Marrone,71704595
312,StarBoi3,71002182
313,Paul McCartney,69523242
314,Chris Rea,69126861
315,Morray,68404912
316,Vedo,68072355
317,Ñengo Flow,67879791
318,Wallows,67705730
319,J. Rey Soul,66882453
320,Trueno,66652749
321,Taiu,66652749
322,TATOOL,66652749
323,Soso Maness,66627356
324,Pooh Shiesty,66084521
325,Evaluna Montaner,65984727
326,Surfaces,65958577
327,WILLOW,65323812
328,Travis Barker,65323812
329,João Gomes,63868379
330,Dalex,63043705
331,Malu,62421023
332,DJ Lucas Beat,62421023
333,Casper Magico,62302341
334,Wisin & Yandel,62302341
335,Macklemore & Ryan Lewis,62096757
336,Macklemore,62096757
337,Ryan Lewis,62096757
338,Ray Dalton,62096757
339,Anne-Marie,62053864
340,John Lennon,61349830
341,Yoko Ono,61349830
342,Migos,61275986
343,Princess Nokia,61114919
344,Kendo Kaponi,60061228
345,Nat King Cole,59066427
346,Justin Wellington,58963869
347,Small Jam,58963869
348,Romeo Santos,57649659
349,LIT killah,56715193
350,Beach Bunny,55400598
351,M.I.A.,55182857
352,Madison Beer,54785987
353,Cochise,53853037
354,$NOT,53853037
355,Kygo,53629691
356,Jonas Esticado,53603561
357,Bastille,53269954
358,Bas,53076484
359,THE SCOTTS,52816740
360,Kina,52704880
361,Snøw,52704880
362,Migrantes,52625205
363,Alico,52625205
364,sangiovanni,52348105
365,Chimbala,52243455
366,Zion & Lennox,52243455
367,Troye Sivan,52076821
368,Niall Horan,51870855
369,Bing Crosby,51430084
370,L-Gante,51320301
371,Angèle,50790738
372,Curtis Waters,50658094
373,Harm Franklin,50658094
374,YoungBoy Never Broke Again,50182681
375,ZAYN,49262544
376,Becky Hill,49241244
377,Goodboys,49241244
378,Kofs,48695917
379,Elams,48695917
380,Jul,48695917
381,SCH,48695917
382,Naps,48695917
383,Solda,48695917
384,Houari,48695917
385,13 Organisé,48695917
386,Melanie Martinez,48535110
387,Skepta,47202141
388,BENEE,45253832
389,Shakin' Stevens,44832776
390,Vegedream,44744021
391,Rick Ross,43995332
392,Dímelo Flow,43751946
393,Sfera Ebbasta,43632450
394,Dan + Shay,43582392
395,Burl Ives,43474319
396,Money Man,42388027
397,Alok,41762267
398,Dj GBR,41762267
399,Pablo Alborán,40902217
400,Diplo,40797873
401,Bonez MC,40409777
402,The Pogues,40372879
403,Kirsty MacColl,40372879
404,Gus Dapperton,40276427
405,Bea Miller,40233019
406,Feid,40150730
407,42 Dugg,39898261
408,HAIM,39763555
409,Matheus Fernandes,39220166
410,Dilsinho,39220166
411,The Jackson 5,38937537
412,ITZY,38563781
413,Niack,38381569
414,Two Maloka,38381569
415,DJ Léo da 17,38381569
416,Passenger,37520094
417,Lorde,37366187
418,MARINA,37288201
419,Sabrina Carpenter,37080517
420,KSI,36853441
421,Lil Tecca,36479820
422,Perry Como,36316390
423,The Fontane Sisters,36316390
424,Mitchell Ayres & His Orchestra,36316390
425,Bon Iver,36303377
426,MC Kevin o Chris,35814063
427,Marc Seguí,35741183
428,Pol Granch,35741183
429,Alex Rose,34805359
430,MYA,34449710
431,Meghan Trainor,34197495
432,K/DA,33835104
433,(G)I-DLE,33835104
434,League of Legends,33835104
435,Rusherking,32429756
436,Luke Combs,31333153
437,BANDIDO,31245504
438,Rei,31245504
439,Mari Fernandez,31034767
440,Kylie Minogue,30885519
441,CORPSE,30338056
442,Pharrell Williams,30240489
443,Elvis Presley,30105547
444,WhoHeem,29765969
445,Linkin Park,29572532
446,Chuck Berry,28871465
447,Offset,28824205
448,Moneybagg Yo,28824205
449,Darlene Love,28229386
450,Elton John,28105055
451,Luísa Sonza,28079452
452,Harry Nach,26761386
453,MC Zaquin,26672289
454,MC Rick,26672289
455,Skrillex,26250773
456,Stormzy,26158279
457,Shouse,25987100
458,Sara Kays,25298097
459,Kendrick Lamar,25109310
460,Jay Rock,25109310
461,Bo Burnham,25032143
462,Savage Ga$p,24898410
463,Pashanim,24830530
464,Disney,24365553
465,Oasis,24194358
466,Maren Morris,23926807
467,Eladio Carrion,23397507
468,Pabllo Vittar,23105515
469,Noah Cyrus,22769149
470,Octavian,22703419
471,Gusttavo Lima,22462061
472,Jamie Miller,22116168
473,Daryl Hall & John Oates,22104205
474,Fedez,22082981
475,Bring Me The Horizon,22049483
476,MAX,21839243
477,SUGA,21839243
478,Lana Del Rey,21772868
479,Lexie Liu,21686563
480,Jaira Burns,21686563
481,Seraphine,21686563
482,6ix9ine,21323098
483,Brent Faiyaz,21010722
484,Joyner Lucas,21009584
485,Nelly Furtado,20670614
486,Timbaland,20670614
487,BLANCO,20666955
488,Brett Eldredge,20636729
489,DDG,19814162
490,Blueface,19814162
491,Cali Y El Dandee,19787966
492,Danna Paola,19787966
493,The Neptunes,19543509
494,KASIMIR1441,19487598
495,badmómzjay,19487598
496,WILDBWOYS,19487598
497,Snow Tha Product,19349980
498,Dhruv,18313609
499,PLK,17931439
500,Luan Santana,17618128
501,Dave,17200922
502,Normani,17185091
503,Achille Lauro,16761035
504,Orietta Berti,16761035
505,Nea,15706641
506,Felix Jaehn,15706641
507,Kawe,15646619
508,Mc Lele JP,15646619
509,Original Quality,15646619
510,Hugo & Guilherme,15599730
511,Sam Fischer,15571498
512,Sarah Cothran,15512316
513,Dominic Fike,15491221
514,Hippie Sabotage,15486045
515,Wiz Khalifa,15432150
516,Martin Garrix,15421032
517,Burna Boy,15318151
518,DJ Snake,15286326
519,a-ha,15078534
520,Beyoncé,14911568
521,Britney Spears,14771923
522,DMX,14626871
523,Rafa Pabön,14476185
524,The National,14385703
525,Sleepy Hallow,14385164
526,347aidan,14275400
527,Tyga,14093724
528,Ali Gatie,13993301
529,Headie One,13907632
530,AJ Tracey,13907632
531,Wolftyla,12148541
532,Katy Perry,11959124
533,Stunna Gambino,11869336
534,John Mayer,11613026
535,Bebe Rexha,11265538
536,Apache 207,11253926
537,ABRA,11066606
538,Studio Killers,10970185
539,NF,10911834
540,Rod Wave,10840327
541,Lauv,10574766
542,Petter Ferraz,10471459
543,Menor Nico,10471459
544,Bono,10223445
545,The Edge,10223445
546,Damso,10195777
547,Jorge & Mateus,10170982
548,BEAM,10024729
549,Cordae,10014108
550,Xand Avião,10001111
551,Wes,9530319
552,Tina Turner,9332042
553,Peach Tree Rascals,9276631
554,KITSCHKRIEG,9241625
555,Jamule,9241625
556,SFR,9241625
557,Fana Hues,9142721
558,ZAAC,9101319
559,DJ Drama,8884283
560,Kanye West,8859168
561,Pusha T,8859168
562,Gwen Stefani,8696354
563,Blake Shelton,8696354
564,Smiley,8269753
565,Idina Menzel,8160534
566,Eartha Kitt,8022773
567,Henri René and His Orchestra,8022773
568,Mykola Dmytrovych Leontovych,7993078
569,John Williams,7993078
570,Baby Keem,7939784
571,Teezo Touchdown,7917707
572,Liz Gillies,7800116
573,Stevie Wonder,7792643
574,Bryson Tiller,7762934
575,Belly,7365053
576,Bruce Springsteen,7363913
577,Leona Lewis,7350024
578,The Beach Boys,7301381
579,Liam Payne,7299201
580,Dixie,7299201
581,Jennifer Hudson,7170169
582,RAF Camora,7084292
583,Domo Genesis,6988886
584,Pentatonix,6985392
585,Barbara Pravi,6935400
586,Donny Hathaway,6809438
587,Tony Bennett,6680928
588,*NSYNC,6635128
589,Ingratax,6584896
590,Colbie Caillat,6508683
591,Eagles,6400108
592,Kellin Quinn,6325080
593,Blind Channel,6277641
594,Go_A,6237019
595,YUNGBLUD,6155698
596,Ángela Aguilar,6152821
597,TOMORROW X TOGETHER,6040553
598,Seori,6040553
599,DAISY WORLD,6034281
600,Bausa,5936752
601,Keith Urban,5889939
602,Big Red Machine,5876058
603,Young Nudy,5846760
604,Trio Vegabajeño,5842320
605,The-Dream,5822266
606,Emilia,5627257
607,Vitor Fernandes,5618268
608,Michael Jackson,5605234
609,H.E.R.,5531998
610,Madame,5510906
611,Marracash,5504912
612,Guè,5504912
613,Zoe Wees,5410730
614,Clever,5393459
615,Rah Swish,5335271
616,Earth,5329256
617,Wind & Fire,5329256
618,Francesca Michielin,5321946
619,Matt Maltese,5215969
620,Booba,5208787
621,JSX,5208787
622,187 Strassenbande,5203700
623,Frauenarzt,5203700
624,Tove Lo,5197587
625,BIA,5186354
626,Gjon's Tears,5174437
627,EST Gee,5170861
628,Jorge,5159208
629,Dream,5156496
630,Daði Freyr,5152139
631,Walker Hayes,5145432
632,Lil Yachty,5141212
633,Dahi,5136895
634,Digital Farm Animals,5119828
635,G-Eazy,5116071
636,Hamza,5101640
637,AC/DC,5096618
638,Ed Maverick,5079580
639,Pamungkas,5052557
640,Mc Poze do Rodo,5051514
641,Neo Beats,5051514
642,Mainstreet,5051514
643,Shirin David,5029898
644,Hopsin,5013851
645,Mimi Webb,4998044
646,Blxst,4992405
647,Justin Timberlake,4988571
648,Matuê,4938139
649,Erica Banks,4915403
650,Maxwell,4723116
651,Adele,4703672
652,Conkarah,4624448
653,Shaggy,4624448
654,DJ Fle,4624448
655,JACKBOYS,4597001
656,Donna Summer,4569978
