ID,Artist,Streams
371,Kodak Black,41620753
372,Muni Long,41620753
373,Luciano,40893096
374,zzoilo,40542031
375,Aitana,40542031
376,Jessie Reyez,39747805
377,girl in red,39468491
378,Dj LK da Escócia,38981595
379,Tchakabum,38981595
380,mc jhenny,38981595
381,Mc RF,38981595
382,Nile Rodgers,38401023
383,JAY-Z,38395760
384,Jack Black,37704133
385,L7NNON,37197754
386,Shae Gill,37080137
387,Ali Sethi,37080137
388,Daddy Yankee,36940420
389,The Jackson 5,36582334
390,Melanie Martinez,36491207
391,Mc Paiva ZS,36431050
392,Kotim,36431050
393,Matuê,36036913
394,Rich The Kid,36036913
395,Don Omar,34547699
396,Lucenzo,34547699
397,Youjeen,33983646
398,Aitch,32493533
399,BIA,32493533
400,Simone Mendes,32229991
401,Lil Yachty,32060159
402,Chuck Berry,31996283
403,Vishal-Shekhar,31648253
404,Vishal Dadlani,31648253
405,Shekhar Ravjiani,31648253
406,Kumaar,31648253
407,Frank Ocean,31622408
408,The Beach Boys,31487078
409,DJ Biel do Furduncinho,31135935
410,Bianca,31135935
411,Kaliii,30569115
412,Lazza,30155805
413,southstar,29777746
414,Lil Mabu,29604714
415,ACRAZE,29592837
416,Cherish,29592837
417,Rosa Walton,29492607
418,Hallie Coggins,29492607
419,Gwen Stefani,29344297
420,Blake Shelton,29344297
421,Paulo Londra,29227369
422,DJ Robin,28748438
423,Schürze,28748438
424,John Legend,28160519
425,Jax Jones,27586749
426,MNEK,27586749
427,Baby Tate,27419781
428,SEVENTEEN,27399410
429,Florence + The Machine,26972816
430,sped up 8282,26306117
431,TOMORROW X TOGETHER,26222939
432,Eden Muñoz,25535576
433,Ryan Castro,25094774
434,Radiohead,25070813
435,Lord Huron,24655625
436,MC Xenon,23586872
437,Os Gemeos da Putaria,23586872
438,MC Mari,23111069
439,Tony Aguirre,23099927
440,Young Nudy,23027517
441,Sebastian Yatra,22866896
442,The Goo Goo Dolls,22805038
443,Ayra Starr,22698871
444,Alessandra,21982557
445,La Joaqui,21928725
446,Steve Aoki,21928725
447,Phoebe Bridgers,21928028
448,Montell Fish,21789904
449,Musical Youth,21032526
450,Bruce Springsteen,20915325
451,Sech,20866082
452,The Pogues,19794662
453,Kirsty MacColl,19794662
454,MC Caverinha,19702550
455,KayBlack,19702550
456,Wall Hein,19702550
457,Daryl Hall & John Oates,19520900
458,Luísa Sonza,19470621
459,Eagles,19340398
460,NF,18832021
461,Gene Autry,18811718
462,MC Tairon,18560499
463,Mc Vitin Da Igrejinha,18560499
464,Dj Win,18560499
465,Ezhel,18487032
466,BEAM,18328362
467,Igow,18213618
468,Wesley Safadão,18213618
469,ENHYPEN,18175887
470,La Adictiva,18026514
471,Mikky Ekko,17632570
472,Beéle,17312980
473,Lola Indigo,17146944
474,Eartha Kitt,16742186
475,Henri René and His Orchestra,16742186
476,Nicky Jam,16710818
477,*NSYNC,16462775
478,Sukriti Kakar,16409919
479,Cardi B,16401755
480,LISA,15871540
481,Jasiel Nuñez,15702160
482,Udo Lindenberg,15339479
483,Apache 207,15339479
484,AYLIVA,15278113
485,MERO,15278113
486,Shilpa Rao,15238334
487,Caralisa Monteiro,15238334
488,Tame Impala,14365799
489,Bootie Brown,14365799
490,Yeat,14225246
491,Lil Tjay,14198518
492,NAV,13812029
493,Guilherme & Benuto,13580265
494,Hugo & Guilherme,13580265
495,MEDUZA,13244341
496,James Carter,13244341
497,FAST BOY,13244341
498,Nate Dogg,12876637
499,Sofia Carson,12560179
500,Nina Chuba,12066537
501,Brent Faiyaz,11604683
502,Mustafa,11552254
503,Sofía Reyes,11548447
504,Jason Derulo,11548447
505,Sleepy Hallow,11344443
506,347aidan,11344443
507,Alejo,11213636
508,ROBI,11213636
509,A$AP Rocky,9912090
510,Takeoff,9912090
511,Mr.Rain,9867102
512,Russ,9645688
513,Sachin-Jigar,9554790
514,Marco Mengoni,9479614
515,Stevie Wonder,9324042
516,P!nk,9200618
517,Mykola Dmytrovych Leontovych,8979442
518,John Williams,8979442
519,Kylie Minogue,8859557
520,Eric Church,8782738
521,Gunna,8588935
522,RAF Camora,8399563
523,Donny Hathaway,8346855
524,Kanii,8215531
525,PR1ISVX,8215531
526,Stray Kids,8198221
527,Jonas Brothers,8164469
528,WIU,8118583
529,Veigh,8092985
530,Bvga Beatz,8092985
531,Prod Malax,8092985
532,Supernova Ent,8092985
533,Leona Lewis,8017415
534,Brandi Carlile,7916474
535,beabadoobee,7914985
536,Grace Jones,7910936
537,Idina Menzel,7897392
538,Skrillex,7879026
539,Fred again..,7879026
540,Flowdan,7879026
541,The Andrews Sisters,7875601
542,Colde,7843513
543,DJ Jeeh FDC,7797383
544,MC Menor MT,7797383
545,Yuri Redicopa,7797383
546,Mc Pelé,7797383
547,Wizzard,7794881
548,Ella Fitzgerald,7767213
549,Tony Bennett,7756915
550,Bradley Cooper,7722337
551,Brett Eldredge,7718298
552,Madame,7698924
553,Foudeqush,7661391
554,Ludwig Göransson,7661391
555,KAI,7660347
556,Carla Morrison,7638061
557,Trippie Redd,7610829
558,Anderson .Paak,7599733
559,Pentatonix,7440135
560,Crush,7371962
561,Wyclef Jean,7186556
562,Edgardo Nuñez,7106221
563,50 Cent,6975892
564,The Citizens of Halloween,6971970
565,Rick Ross,6933872
566,Lil Wayne,6933872
567,Fridayy,6933872
568,MC K.K,6713237
569,Dj TG Beats,6713237
570,Dj Aurélio,6713237
571,MC Lipivox,6713237
572,blink-182,6565993
573,Ray Parker Jr.,6525834
574,Katy Perry,6518133
575,Juicy J,6518133
576,Maria Becerra,6505135
577,Morat,6387829
578,Michael Jackson,6371382
579,Charli XCX,6299914
580,Earth,6189481
581,Wind & Fire,6189481
582,Nardo Wick,6184336
583,Yohani,6177604
584,Jubin Nautiyal,6177604
585,Tanishk Bagchi,6177604
586,Rashmi Virag,6177604
587,Surya Ragunaathan,6177604
588,Pineapple StormTv,6061819
589,Chris MC,6061819
590,Salve Malak,6061819
591,Tz da Coronel,6061819
592,MC Cabelinho,6061819
593,Chefin,6061819
594,Oruam,6061819
595,Xamã,6061819
596,N.I.N.A,6061819
597,Dedublüman,6054112
598,Mavzer Tabancas,6054112
599,Mac Miller,6041708
600,The Temper Trap,6041708
601,thasup,5819231
602,Sfera Ebbasta,5819231
603,Nessa Barrett,5738954
604,Fivio Foreign,5572362
605,Tones And I,5441675
