ID,Artist,Streams
202,Little Mix,134793390
203,Samra,133834307
204,Lana Del Rey,133116652
205,Ski Mask The Slump God,127602745
206,Murda Beatz,127515429
207,Silk City,121703580
208,Sia,120374823
209,Lennon Stella,119596850
210,P!nk,119203420
211,Stormzy,119002622
212,Zion,118698781
213,MERO,117007681
214,Zion & Lennox,115569492
215,Labrinth,113927019
216,Anitta,112051230
217,Joyner Lucas,112040810
218,Aaron Smith,109888832
219,Krono,109888832
220,Luvli,109888832
221,Jason Mraz,106573143
222,Lil Mosey,106554477
223,R3HAB,104395994
224,A Touch Of Class,104395994
225,LSD,103497726
226,Wham!,103362271
227,A$AP Rocky,102826777
228,ILLENIUM,102326421
229,Kehlani,101573739
230,Sam Feldt,100628874
231,RANI,100628874
232,BlocBoy JB,100603405
233,NAV,97406846
234,Calboy,96770086
235,Kendrick Lamar,96415451
236,Rich The Kid,96132220
237,Blanco Brown,95531399
238,John Legend,92159884
239,Travis Barker,91799843
240,DJ Khaled,89772396
241,NLE Choppa,87375565
242,H.E.R.,87117320
243,Madison Beer,85533696
244,ZAYN,85313383
245,Zhavia,85313383
246,Kina,82687607
247,Snøw,82687607
248,YUNGBLUD,82381262
249,Daniel Caesar,79402592
250,Skepta,79110614
251,Robin Schulz,76627763
252,Erika Sirola,76627763
253,JENNIE,74459141
254,Dimitri Vegas & Like Mike,74303714
255,Afro Bros,74303714
256,Dimitri Vegas,74303714
257,Like Mike,74303714
258,Dzeko,74167818
259,Preme,74167818
260,John Mayer,73769952
261,Brenda Lee,72762503
262,Julia Michaels,72075089
263,Guaynaa,71813243
264,Playboi Carti,71609885
265,Theresa Rex,70178622
266,Gesaffelstein,69974384
267,Bobby Helms,69704599
268,Roddy Ricch,69476700
269,Jeremy Zucker,66912937
270,Lil Skies,66618278
271,Alesso,65283054
272,Winona Oak,64548637
273,Andy Williams,64066104
274,Joji,63907499
275,Quality Control,63848554
276,KEVIN ROLDAN,63836432
277,Ozzy Osbourne,62904589
278,Band Aid,62482486
279,Lil Dicky,60923818
280,Martin Solveig,60905121
281,Frank Sinatra,60801747
282,Jax Jones,60203894
283,Tom Walker,59898803
284,Arcángel,59508201
285,NF,57138539
286,Gaby Music,56988833
287,Chris Jedi,56988833
288,Bing Crosby,56501014
289,Europa,55719059
290,Megan Thee Stallion,54730288
291,John Lennon,53972483
292,Yoko Ono,53972483
293,PNL,52823050
294,Dayvi,51799808
295,Victor Cardenas,51799808
296,Kelly Ruíz,51799808
297,Rudimental,51566577
298,Jess Glynne,51566577
299,Dan Caplen,51566577
300,Paul McCartney,51516122
301,Why Don't We,50286095
302,Ink,50203180
303,Mahmood,49247794
304,B. Swanson Quartet,49178905
305,Charli XCX,48466286
306,Felipe Araújo,47230623
307,Ferrugem,47230623
308,Ashley O,46406241
309,Victoria Monét,46405357
310,50 Cent,46389797
311,ScHoolboy Q,46201793
312,Tropkillaz,46174772
313,ZAAC,46174772
314,Sofía Reyes,45951558
315,ChocQuibTown,45412178
316,Dean Martin,44653325
317,Loredana,43604661
318,Hailee Steinfeld,43143087
319,WATT,43143087
320,blackbear,43039560
321,mgk,42297837
322,Duki,42056321
323,Nat King Cole,41888114
324,Game of Thrones,41860251
325,Steve Aoki,41838532
326,Chris Rea,41715679
327,Danny Ocean,41554873
328,Rauw Alejandro,41331766
329,Residente,41272852
330,Meghan Trainor,41203991
331,Yebba,40819170
332,Apache 207,40665258
333,Shindy,40601229
334,Ufo361,40438539
335,Bonn,39634484
336,Summer Cem,39526511
337,Empress Of,39347154
338,Beyoncé,39338884
339,José Feliciano,36691887
340,Eno,35965234
341,Kelly Clarkson,35766982
342,Burl Ives,34532680
343,Agnes,34481246
344,Vargas & Lagola,34481246
345,Bantu,33350812
346,KC Rebell,33177087
347,The Ronettes,32716925
348,Juju,32451920
349,Henning May,32451920
350,Duncan Laurence,32377810
351,Luciano,32289009
352,Alex Rose,32250721
353,Lyanno,32250721
354,Jorja Smith,32070487
355,Burna Boy,32070487
356,Nipsey Hussle,31714083
357,The Pogues,31504561
358,Kirsty MacColl,31504561
359,Elley Duhé,31029220
360,Hit-Boy,30170395
361,Shakin' Stevens,29997748
362,Dreamville,29778652
363,Chelsea Cutler,29733764
364,Ella Mai,29335275
365,WOS,29116081
366,Bobby Shmurda,29107606
367,Gaullin,29094254
368,Dennis Lloyd,28793977
369,Amenazzy,28584706
370,Jason Derulo,27939463
371,Willy William,27939463
372,Brett Eldredge,27835728
373,Elvis Presley,27020662
374,Salmo,26757514
375,Aminé,26724599
376,NOTD,26699509
377,Felix Jaehn,26699509
378,Captain Cuts,26699509
379,Georgia Ku,26699509
380,Valerie Broussard,26692731
381,Britney Spears,26370580
382,The Police,26305187
383,De La Ghetto,25959853
384,Lil Wayne,25865426
385,Liz Gillies,25491154
386,K/DA,25295399
387,(G)I-DLE,25295399
388,Jaira Burns,25295399
389,League of Legends,25295399
390,Elton John,25013270
391,2 Chainz,24963774
392,Brooks,24597139
393,Loote,24597139
394,Daryl Hall & John Oates,24428332
395,Dímelo Flow,24389450
396,Big Sean,24126066
397,Zendaya,23291960
398,Perry Como,23176498
399,The Fontane Sisters,23176498
400,Mitchell Ayres & His Orchestra,23176498
401,Marc Anthony,22705382
402,Will Smith,22705382
403,Dave,22488811
404,Journey,21853590
405,Shirin David,21763995
406,MACHETE,21509391
407,Lele Pons,21447533
408,FLETCHER,21300107
409,Regard,21204063
410,Galantis,21063082
411,Wizkid,21043125
412,9lokknine,20967699
413,SHAED,20802433
414,MAX,20269191
415,Quinn XCII,20269191
416,Sophia Somajo,20045592
417,bülow,20012659
418,Kylie Minogue,19727561
419,Chris Stapleton,19574654
420,Shakira,19572327
421,Thalia,19049562
422,The Rudeboyz,19034981
423,Jowell & Randy,19034981
424,JAY-Z,18600733
425,The Jackson 5,18562600
426,MC Kevin o Chris,18485844
427,Paloma Mami,17939908
428,JID,17602683
429,Bas,17602683
430,The Killers,17296611
431,Liam Payne,17270429
432,Rammstein,17112387
433,Summer Walker,17035726
434,Reynmen,16912015
435,Bizarrap,16886557
436,Nicki Nicole,16886557
437,Young Nudy,16761820
438,Lalo Ebratt,16480063
439,Fabri Fibra,16279613
440,Ninho,15934207
441,Hozier,15686930
442,TWICE,15683677
443,Mason Ramsey,15525284
444,RIN,15376855
445,Sfera Ebbasta,15251959
446,Gabriel Diniz,15225757
447,Takeoff,15184951
448,Alessia Cara,14894640
449,MC Kevinho,14739536
450,RAF Camora,14635506
451,Charlie Puth,14632075
452,SAFE,14375957
453,Mozzik,14344378
454,Chuck Berry,14172552
455,Naomi Scott,14147192
456,Tony Bennett,13938686
457,Saweetie,13333839
458,MadeinTYO,12923527
459,Zac Efron,12862667
460,Major Lazer,12811244
461,El Alfa,12811244
462,Childish Gambino,12651284
463,Oumou Sangaré,12651284
464,Pentatonix,12582937
465,Leona Lewis,12254667
466,EARTHGANG,12180808
467,LEA,11726688
468,Blue Ivy,11457783
469,SAINt JHN,11457783
470,Dani Faiv,10953128
471,thasup,10953128
472,Farid Bang,10267614
473,Khaled,10267614
474,Norm Ender,10248859
475,Wisin,10238604
476,Fero47,10163416
477,Daya,9948959
478,RM,9920697
479,Michael Jackson,9873609
480,BROCKHAMPTON,9820481
481,Dardan,9812342
482,G-Eazy,9555073
483,MC L da Vinte,9491388
484,MC Gury,9491388
485,The Chicks,9363501
486,DJ SpinKing,9240704
487,Avril Lavigne,9049700
488,Kris Kross Amsterdam,8925180
489,The Boy Next Door,8925180
490,Conor Maynard,8925180
491,Gzuz,8906741
492,J Hus,8830186
493,DENNIS,8823768
494,Marília Mendonça,8699934
495,Twenty One Pilots,8581502
496,Bruce Springsteen,8151687
497,Skrillex,7898725
498,Lute,7594957
499,Gwen Stefani,7368449
500,Blake Shelton,7368449
501,Eartha Kitt,7324176
502,Henri René and His Orchestra,7324176
503,Shania Twain,7277652
504,Stevie Wonder,7254737
505,Gemitaiz,7235843
506,MadMan,7235843
507,Marciano Cantero,6882345
508,Mykola Dmytrovych Leontovych,6584520
509,John Williams,6584520
510,GIMS,6568819
511,Darlene Love,6495386
512,Fabolous,6416037
513,*NSYNC,6340719
514,Kalazh44,6327655
515,Nimo,6327655
516,Rich Music LTD,6188647
517,Ultimo,6106434
518,Bushido,6053873
519,Animus,6053873
520,The Puppini Sisters,6007026
521,Niska,5971496
522,Data Luv,5924386
523,Nekfeu,5716607
524,Damso,5716607
525,James Blake,5687330
526,Lazza,5616755
527,RAYE,5603130
528,The Beach Boys,5461546
529,Guapdad 4000,5421875
530,Reese LAFLARE,5421875
531,Jace,5421875
532,Mez,5421875
533,Smokepurpp,5421875
534,Buddy,5421875
535,Mr Eazi,5383079
536,NSTASIA,5287257
537,A$AP Ferg,5275170
538,MARINA,5252329
539,Stan Kenton,5251429
540,C. Tangana,5238187
541,Judy Garland,5168019
542,Slipknot,5113002
543,Sean Ono Lennon,5071367
544,Kontra K,5068278
545,Gene Autry,5063386
546,Death Cab for Cutie,5052724
547,TisaKorean,5033602
548,Earth,4986728
549,Wind & Fire,4986728
550,Ghostface Killah,4968610
551,Joe Janiak,4964348
552,A R I Z O N A,4960503
553,Nitro,4939508
554,Marracash,4939508
555,Azet,4888449
556,Zuna,4888449
557,ILOVEMAKONNEN,4878588
558,Tame Impala,4823378
559,Don Patricio,4784115
560,Cruz Cafuné,4784115
561,Peter Manos,4761551
562,Solange,4746650
563,AC/DC,4699023
564,Jesse®,4680055
565,LX,4640455
566,Maxwell,4640455
567,Bonez MC,4640455
568,Sa4,4640455
569,Irama,4632503
570,Noriel,4616032
571,Almighty,4616032
572,TINI,4612123
573,Ky-Mani Marley,4599461
574,Stefflon Don,4599461
575,Vybz Kartel,4599461
576,Rvssian,4571412
577,Clever,4571412
578,Cordae,4557573
579,Anderson .Paak,4557573
580,Niall Horan,4516584
581,Morgan Wallen,4495397
582,TOMORROW X TOGETHER,4467968
583,Zé Neto & Cristiano,4460662
584,Cauty,4458066
585,Cosculluela,4458066
586,Chencho Corleone,4458066
587,Luchè,4343251
588,Lil Duke,4302449
589,KITSCHKRIEG,4266286
590,SFR,4266286
591,GRiNGO,4266286
592,Trettmann,4266286
593,Au/Ra,4248897
594,Tomine Harket,4248897
595,EXO,4241042
596,Portugal. The Man,4221541
597,Swizz Beatz,4191763
598,Márcia Fellipe,4116188
599,Jerry Smith,4116188
600,Bryant Myers,4115373
601,6LACK,4101557
602,Ray Parker Jr.,4072158
603,Daft Punk,4046640
