ID,Artist,Streams
139,WATT,277664473
140,De La Ghetto,273773833
141,Sofía Reyes,270370249
142,Prince Royce,264200059
143,Justin Timberlake,257863089
144,Axwell /\ Ingrosso,253311260
145,Shakira,252402900
146,BTS,251945128
147,Kehlani,250452199
148,Jessie Reyez,244414166
149,Loud Luxury,244125165
150,Alan Walker,242245644
151,Brando,235503396
152,Bastille,225022978
153,Gucci Mane,224610607
154,Michael Jackson,220172717
155,Hugh Jackman,218070425
156,Skepta,212749024
157,6LACK,210619500
158,Juan Magán,209561257
159,Labrinth,206722762
160,Wizkid,204863043
161,Kyla,204863043
162,BloodPop®,203261736
163,LSD,201089300
164,Big Sean,200978640
165,Digital Farm Animals,200101116
166,Rae Sremmurd,197207765
167,Slim Jxmmi,197207765
168,Sean Paul,193826154
169,Romeo Santos,193647305
170,Brooks,190243313
171,James Blake,189408984
172,George Ezra,188167266
173,DJ Snake,185720302
174,Chris Stapleton,185134955
175,Dean Lewis,183631832
176,Yandel,182211028
177,Jay Rock,180344827
178,2 Chainz,179604940
179,Stefflon Don,178478287
180,Panic! At The Disco,175866407
181,Lil Skies,172149192
182,KYLE,169420702
183,KAROL G,166571618
184,Sandro Cavazza,163019958
185,Joyner Lucas,160194166
186,Lil Xan,159077481
187,Juicy J,158374656
188,YG,157577193
189,Cosculluela,156041501
190,Lil Peep,155786873
191,Elley Duhé,155479859
192,Justin Jesso,148913121
193,Zacari,148708357
194,Oasis,147821537
195,Landon Cube,146616851
196,Enrique Iglesias,146227713
197,A$AP Ferg,145313847
198,Jamie Scott,144794103
199,Romy Dya,144794103
200,Noah Cyrus,142922988
201,Juliander,142922988
202,TOTO,140256643
203,Alvaro Soler,137030879
204,Jason Mraz,135588136
205,Almighty,135069082
206,MC Fioti,134979902
207,Cheat Codes,128523551
208,Luis Figueroa,127370734
209,Lary Over,127370734
210,Zara Larsson,126712773
211,Gunna,126646133
212,Daft Punk,125735825
213,Nacho,120325613
214,Funk Wav,119759148
215,Jax Jones,117899105
216,Ina Wroldsen,117899105
217,Rihanna,114659834
218,Twenty One Pilots,113627392
219,Troye Sivan,113297832
220,Alex Sensation,111705895
221,Charli XCX,111457830
222,Pharrell Williams,110568455
223,Lenny Tavárez,110417186
224,Brytiago,110078230
225,Joey Montana,109093836
226,Mariah Carey,103933256
227,OneRepublic,102642850
228,Dalmata,102155696
229,Silk City,102028421
230,Mark Ronson,102028421
231,mgk,101696693
232,NAV,100687124
233,Carlos Vives,99660093
234,Drew Love,97856504
235,Sheck Wes,97154589
236,Little Mix,96118432
237,Lady Gaga,94910446
238,P!nk,94132312
239,King Princess,93339639
240,KIDS SEE GHOSTS,92497327
241,YBN Nahmir,92168653
242,Ella Mai,91519418
243,Jeon,90885626
244,Big Shaq,90437887
245,Cazzu,89400565
246,Kris Kross Amsterdam,89037021
247,The Boy Next Door,89037021
248,Conor Maynard,89037021
249,Michael Bublé,88985144
250,Skylar Grey,88520545
251,Thalia,87943605
252,X Ambassadors,84988166
253,Bryson Tiller,80741147
254,Wiz Khalifa,80312653
255,Au/Ra,80254186
256,Tomine Harket,80254186
257,Niall Horan,80203748
258,The Killers,78553474
259,ZAAC,77959253
260,Maejor,77959253
261,Tropkillaz,77959253
262,DJ Yuri Martins,77959253
263,NOTD,77193068
264,Bea Miller,77193068
265,BLACKPINK,76906677
266,William Singe,76803291
267,Katy Perry,75330619
268,Belinda,74581355
269,Snova,74581355
270,B-Case,74581355
271,The Carters,73965116
272,Wham!,73481484
273,Bradley Cooper,73191339
274,Alex Rose,72957786
275,Rauw Alejandro,72957786
276,Lyanno,72957786
277,Ramz,72135571
278,Capital Bra,70332490
279,PARTYNEXTDOOR,70180465
280,Bonn,70171798
281,John Mayer,69015660
282,Mac Miller,68935418
283,Olly Alexander (Years & Years),68532559
284,Steve Aoki,66692473
285,Michelle Williams,66314902
286,Leslie Grace,66167317
287,Noriel,66167317
288,Lil Mosey,65319666
289,Jowell & Randy,64729270
290,Zion,64209684
291,Louis Tomlinson,61459104
292,Gesaffelstein,59913361
293,Will Smith,58794830
294,Huncho Jack,58287328
295,Kelsea Ballerini,57949210
296,Major Lazer,57241234
297,"Royce Da 5'9""",56508253
298,Loren Allred,55370618
299,Tom Walker,55275847
300,Ziv Zaifman,55082314
301,ScHoolboy Q,54591275
302,Saudi,54591275
303,A Boogie Wit da Hoodie,54108644
304,JAY-Z,52972056
305,Mau y Ricky,51681717
306,Desiigner,50962874
307,Tory Lanez,50934555
308,Lukas Graham,50299868
309,Era Istrefi,49843582
310,AFROJACK,49682979
311,Bonez MC,48384397
312,RAF Camora,48384397
313,Lele Pons,47046269
314,Justin Quiles,46023895
315,Playboi Carti,46012424
316,Arctic Monkeys,45973803
317,Oh Wonder,45355167
318,Emily Warren,44994162
319,Cashmere Cat,44812261
320,CNCO,44628169
321,Chris Jedi,44230670
322,Fetty Wap,44049230
323,Lil Yachty,43422562
324,Armin van Buuren,43188814
325,DJ SpinKing,43156306
326,John Legend,43103707
327,Band Aid,41844945
328,Arcángel,40827086
329,Jesse & Joy,40472306
330,Gente De Zona,40472306
331,Brenda Lee,39876371
332,Flipp Dinero,39198341
333,Sfera Ebbasta,38896359
334,Banx & Ranx,38247111
335,Ella Eyre,38247111
336,Yxng Bane,38247111
337,Andy Williams,38106257
338,Maggie Lindemann,38054027
339,CADE,38054027
340,Ava Max,36851543
341,Joji,36383120
342,Yo Gotti,36213533
343,Louis The Child,34962122
344,Wafia,34962122
345,Bryce Vine,34911198
346,Bobby Shmurda,34816638
347,Bomba Estéreo,33962746
348,Tainy,33962746
349,N.E.R.D,33918687
350,Queen,33908511
351,Bing Crosby,33745983
352,Matheus & Kauan,33546799
353,Swizz Beatz,33306345
354,John Lennon,31672140
355,Yoko Ono,31672140
356,Bobby Helms,31457456
357,Nate Dogg,31352560
358,Why Don't We,30480459
359,Frank Sinatra,30441341
360,B. Swanson Quartet,30441341
361,kiLL edward,30382183
362,Aminé,29796133
363,SOB X RBE,28914499
364,Zhavia,28911784
365,Chris Rea,28838614
366,Kesha,27183766
367,Static Major,26692288
368,Daniel Everidge,25631293
369,José Feliciano,25543547
370,Pusha T,25188436
371,Gryffin,24835125
372,The Pogues,24576437
373,Kirsty MacColl,24576437
374,Paul McCartney,24345761
375,Moby,24113760
376,Gzuz,23960281
377,Nat King Cole,22021840
378,Juju,22016631
379,Seeb,21901856
380,Dagny,21901856
381,Elvis Presley,20484073
382,Burl Ives,20346613
383,Alec Benjamin,20147942
384,Shakin' Stevens,20048914
385,Sosamann,19569251
386,Dj Kass,19154649
387,Sophia Somajo,19068470
388,Avril Lavigne,19063693
389,Jaden,18934809
390,Ufo361,18771106
391,Harry Styles,18394757
392,Paul Rosenberg,17969356
393,Lord Huron,17894568
394,Calum Scott,17549374
395,Joey Bada$$,16861462
396,Sabrina Carpenter,16466009
397,KHEA,16442779
398,Duki,16442779
399,Bausa,16139583
400,Vince Staples,16030339
401,Yugen Blakrok,16030339
402,Louis Prima,15317236
403,Anderson .Paak,14664278
404,Eartha Kitt,14323348
405,Henri René and His Orchestra,14323348
406,Farruko,14159475
407,Pentatonix,14103324
408,The 1975,14018630
409,Mykola Dmytrovych Leontovych,13991271
410,John Williams,13991271
411,Lorde,13924191
412,Empress Of,13693043
413,Rio Santana,12918082
414,Judah,12918082
415,Andrez Babii,12918082
416,Mason Ramsey,12863766
417,CVBZ,12696900
418,Young Stoner Life,12584012
419,Daya,12508794
420,Mr Eazi,12428973
421,Dan + Shay,12224706
422,Smokepurpp,12077969
423,Ryan Tedder,12028367
424,Matt Terry,11382364
425,Ghali,11134207
426,Jorja Smith,11036336
427,Frenna,10876703
428,Lil Kleine,10876703
429,Abraham Mateo,10674125
430,Christian Daniel,10674125
431,KEVIN ROLDAN,10637061
432,Flo Rida,9923093
433,TINI,9923093
434,Shania Twain,9779529
435,Bushido,9758420
436,Samra,9758420
437,Britney Spears,9650634
438,Perry Como,9464685
439,The Fontane Sisters,9464685
440,Mitchell Ayres & His Orchestra,9464685
441,Ab-Soul,9064157
442,Loredana,9053276
443,Mozzik,9053276
444,Reginae Carter,9005862
445,Marc Anthony,8951248
446,Madison Beer,8839059
447,Snoop Dogg,8681211
448,anders,8621769
449,Bryant Myers,8616098
450,Earth,8608321
451,Wind & Fire,8608321
452,DrefGold,8555729
453,MØ,8537145
454,The Cranberries,8500944
455,Gorillaz,8411150
456,George Benson,8411150
457,Lennon Stella,8370381
458,Babes Wodumo,8341150
459,Marília Mendonça,8311024
460,Nas,8265701
461,Aitana,8209847
462,Poo Bear,8135136
463,Jay Electronica,8135136
464,PNL,8124100
465,LANY,8094095
466,Social House,8044630
467,Alicia Keys,8028606
468,Hozier,7922362
469,Yasiin Bey,7882877
470,Passenger,7779395
471,Journey,7535196
472,Robin Schulz,7107295
473,Charlie Charles,6947126
474,Missy Elliott,6455372
475,Matt OX,6443057
476,Elton John,6308167
477,PHresher,6216207
478,Young Sinatra,6176786
479,T.I.,6099486
480,Kid Cudi,6099486
481,Kelly Clarkson,5609910
482,Takeoff,5542140
483,Young Scooter,5492731
484,FKA twigs,5486769
485,Vince Guaraldi Trio,5457722
486,Chuck Berry,5291075
487,Ashanti,5133296
488,Mack Maine,5133296
489,Billy Raffoul,5109837
490,Daryl Hall & John Oates,5082246
491,PnB Rock,5079564
492,Lil Durk,5041350
493,Netta,5017746
494,Rvssian,5015564
495,Justin Mylo,4950269
496,Dewain Whitmore,4950269
497,Lana Del Rey,4899476
498,Kylie Minogue,4855076
499,The Puppini Sisters,4780338
500,The Beach Boys,4771292
501,Meghan Trainor,4725864
502,The Ronettes,4712421
503,Travis Barker,4680669
504,Nicky Romero,4661739
505,Florence + The Machine,4592269
506,Nivea,4544978
507,Salmo,4531697
508,Tyler,4523203
509,The Creator,4523203
510,Luciano,4361757
511,Eno,4361757
512,The Jackson 5,4346028
513,MC MM,4291810
514,DJ RD,4291810
515,Ghostface Killah,4285515
516,Raekwon,4285515
517,RZA,4285515
518,Method Man,4285515
519,Inspectah Deck,4285515
520,Cappadonna,4285515
521,Jackpot Scotty Wotty,4285515
522,U-God,4285515
523,Masta Killa,4285515
524,GZA,4285515
525,Arthur Hanlon,4275939
526,Eleni Foureira,4250022
527,Bruce Springsteen,4234647
528,Farid Bang,4227364
529,CAPO,4227364
530,SCH,4227364
531,Andrea Bocelli,4220954
532,KITSCHKRIEG,4174519
533,SFR,4174519
534,GRiNGO,4174519
535,Trettmann,4174519
536,Capo Plaza,4169823
537,Carnage,4154936
538,GASHI,4154838
539,Macklemore & Ryan Lewis,4152363
540,Ryan Lewis,4152363
541,Ray Dalton,4152363
542,Russ,4133199
543,Veysel,4104415
544,Frank Ocean,4081388
545,Tee Grizzley,4067764
546,Boney M.,4032624
547,Aretha Franklin,4027932
548,*NSYNC,4012601
549,Mozzy,4010800
550,Sjava,4010800
551,REASON,4010800
552,Thomas Rhett,3959792
553,Mumford & Sons,3950404
554,Diddy,3912138
555,070 Shake,3912138
556,RIN,3905724
557,MC Loma e As Gêmeas Lacração,3854154
558,Sigala,3843346
559,Paloma Faith,3843346
560,MC Kevinho,3840017
561,London On Da Track,3823251
562,Nick Jonas,3821018
563,Kash Doll,3752647
564,Foster The People,3684926
565,Outkast,3635414
566,Lauren Jauregui,3552079
567,Tay-K,3483139
568,MC's Jhowzinho & Kadinho,3457583
569,James Blunt,3286277
