ID,Artist,Streams
129,Adassa,267949875
130,Rhenzy Feliz,267949875
131,Nio Garcia,266398008
132,Ryan Castro,260192106
133,Lizzo,255226332
134,Rvssian,254498715
135,Chris Brown,254498715
136,ROSALÍA,253574074
137,Zion & Lennox,253018502
138,Jax Jones,250614012
139,Hozier,247369185
140,The Killers,244297473
141,Vance Joy,240784874
142,Dove Cameron,237197199
143,Blessd,234994177
144,TINI,231684705
145,Sia,228530664
146,Mariah Carey,228244344
147,Baby Keem,226069004
148,NEIKED,223656711
149,Mae Muller,223656711
150,Michael Bublé,220833130
151,Kate Bush,219942397
152,Skrillex,218092066
153,Lady Gaga,216024710
154,Coolio,212940141
155,L.V.,212940141
156,Riton,212730938
157,Nightcrawlers,212730938
158,Mufasa & Hypeman,212730938
159,Dopamine,212730938
160,Trueno,207431818
161,LIT killah,205543256
162,Masked Wolf,203210936
163,Paulo Londra,198979266
164,Marshmello,198863679
165,Kodak Black,193456258
166,Lauren Spencer Smith,187407722
167,Duncan Laurence,184659176
168,David Guetta,183444629
169,Blxst,182798434
170,Duki,182731143
171,Maiara & Maraisa,182298845
172,Bradley Cooper,182041149
173,John Legend,175857919
174,Charli XCX,175190741
175,Saweetie,175190741
176,James Arthur,172449502
177,MNEK,170999461
178,Zé Felipe,169995504
179,Wizkid,167257051
180,Quevedo,162913656
181,Joji,161978298
182,Kyla,161924265
183,Danny Ocean,161310811
184,Don Toliver,158831181
185,Wiz Khalifa,158779539
186,Wham!,157501660
187,Jonas Brothers,154294869
188,Amaarae,154016663
189,Moliy,154016663
190,Tems,152446588
191,De La Ghetto,152315478
192,PEDRO SAMPAIO,151759963
193,Marc Seguí,151481028
194,Pol Granch,151481028
195,Nate Dogg,151264382
196,Marcynho Sensação,151174760
197,Shouse,147215337
198,Frank Ocean,145612635
199,Pailita,145193348
200,Ingratax,142301325
201,Playboi Carti,138571593
202,Feid,136815666
203,Shakira,135726768
204,Gusttavo Lima,135167378
205,Zendaya,134995178
206,Snoop Dogg,134160040
207,TWICE,132089882
208,Henrique & Juliano,131535892
209,Xamã,131288711
210,Gustah,131288711
211,Neo Beats,131288711
212,Bagua Records,131288711
213,Tyga,127963008
214,Jessica Darrow,127800585
215,Dr. Dre,127492379
216,Polimá Westcoast,125536015
217,Christian Nodal,124492977
218,Calvin Harris,124319183
219,João Gomes,123985656
220,Roddy Ricch,123068417
221,IVE,122982008
222,Sean Paul,122373033
223,The Police,122369679
224,Brenda Lee,121434499
225,The Rare Occasions,120835864
226,Benson Boone,120817078
227,Bobby Helms,120257604
228,bbno$,116397095
229,Rich Brian,116397095
230,Ty Dolla $ign,114717490
231,Sam Smith,114518376
232,JNR CHOI,114291711
233,Sam Tompkins,114291711
234,Tony Dize,113486136
235,Alejo,112802216
236,ROBI,112802216
237,Mc Danny,112025497
238,Nicky Jam,111803788
239,Matheus Fernandes,111739348
240,Jason Derulo,108449508
241,Chimbala,108249249
242,La Pantera,106044885
243,Juseph,106044885
244,Abhir Hathi,106044885
245,Bejo,106044885
246,Cruz Cafuné,106044885
247,EL IMA,106044885
248,Imanbek,104078726
249,Gesaffelstein,103832820
250,C. Tangana,103145007
251,George Henrique & Rodrigo,102286371
252,Buscabulla,101824286
253,Troye Sivan,101319832
254,Andy Williams,100378149
255,Wisin,99441493
256,Los Legendarios,99441493
257,Em Beihold,97874159
258,Clinton Kane,97754402
259,The Chainsmokers,96901664
260,Emmy Meli,95524954
261,Tyler,95430558
262,The Creator,95430558
263,Stephen Sanchez,94659957
264,Macklemore & Ryan Lewis,94515595
265,Macklemore,94515595
266,Ryan Lewis,94515595
267,Ray Dalton,94515595
268,Gabry Ponte,94457637
269,LUM!X,94457637
270,Prezioso,94457637
271,Dean Martin,93972971
272,SUGA,93128046
273,Luude,92932229
274,Colin Hay,92932229
275,Dhruv,92108987
276,Mc Pedrinho,90833446
277,Cardi B,90385117
278,Eslabon Armado,90066982
279,DannyLux,90066982
280,Frank Sinatra,89732587
281,Lil Durk,89192151
282,Kelly Clarkson,89064246
283,Hugo & Guilherme,88993755
284,The Marías,88480025
285,Panic! At The Disco,87835430
286,Internet Money,87527027
287,NAV,87527027
288,Nicki Nicole,86812452
289,Crissin,85933477
290,Totoy El Frio,85933477
291,Natan & Shander,85933477
292,Demi Lovato,85914240
293,Dave,83089567
294,Matuê,82113385
295,Amanda Reifer,82000753
296,Lil Tjay,81867048
297,Jung Kook,80296700
298,José Feliciano,80259967
299,Tai Verdes,79461131
300,Zé Neto & Cristiano,75150239
301,Becky Hill,74292317
302,AP Dhillon,74112032
303,Gurinder Gill,74112032
304,Intense,74112032
305,50 Cent,73353122
306,Ozuna,73023391
307,Galantis,72937771
308,Little Mix,72937771
309,Gera MX,72914602
310,Dímelo Flow,71433257
311,Dalex,71433257
312,Arcángel,71433257
313,Mr.Kitty,70675135
314,The Ronettes,70419272
315,Nicky Youre,69734187
316,dazy,69734187
317,Camilo,69461652
318,Fleetwood Mac,69422481
319,Daft Punk,69393812
320,Chris Rea,68308225
321,SAINt JHN,68247997
322,Avine Vinny,67823275
323,HVME,67209699
324,B. Swanson Quartet,67084239
325,Olga Merediz,66374561
326,Majestic,66043915
327,Boney M.,66043915
328,Nat King Cole,65166118
329,Shae Gill,65145104
330,Ali Sethi,65145104
331,NIKI,64885788
332,Trippie Redd,64172168
333,John Lennon,63920652
334,Yoko Ono,63920652
335,Mr. Naisgai,63850019
336,Bing Crosby,63510682
337,Eden Muñoz,61349396
338,Paul McCartney,61066682
339,Pharrell Williams,59926486
340,Tanishk Bagchi,59499428
341,Jubin Nautiyal,59499428
342,Asees Kaur,59499428
343,Evaluna Montaner,58785779
344,Yung Lean,58646617
345,L-Gante,58588462
346,ATB,58190905
347,Topic,58190905
348,A7S,58190905
349,PSY,57882567
350,AnnenMayKantereit,56831770
351,Giant Rooks,56831770
352,Shakin' Stevens,56786068
353,Band Aid,56644403
354,The Goo Goo Dolls,56080494
355,Dido,55664123
356,Davi Kneip,55135520
357,Mc Frog,55135520
358,Dj Gabriel do Borel,55135520
359,Luísa Sonza,55135520
360,Beach House,54927549
361,Chris Jedi,54729451
362,Ñengo Flow,54729451
363,Jamie Miller,54616152
364,Luan Santana,53799289
365,Chefin,52842792
366,Mainstreet,52842792
367,Bella Poarch,51882092
368,Chase Atlantic,50690126
369,Mahmood,50122024
370,BLANCO,50122024
371,Paulo Pires,49986698
372,Teto,49049073
373,Morgan Wallen,48921650
374,Kungs,48611944
375,DJ Snake,48468070
376,mgk,48134552
377,Alvaro Diaz,47746154
378,Mc Anjim,47248326
379,Dj Lv Mdp,47248326
380,DJ PH DA SERRA,47248326
381,Ella Henderson,47211496
382,The Jackson 5,46739945
383,Perry Como,45574130
384,The Fontane Sisters,45574130
385,Mitchell Ayres & His Orchestra,45574130
386,Chlöe,45572324
387,Luciano,45379859
388,Calibre 50,45357858
389,PinkPantheress,45356184
390,Mariah Angeliq,45102131
391,Fireboy DML,44442177
392,Jasleen Royal,44331111
393,B Praak,44331111
394,Romy,44331111
395,Anvita Dutt,44331111
396,Leah Kate,43939041
397,Burl Ives,43794700
398,$uicideboy$,43775778
399,Halsey,43168656
400,Lil Wayne,42622748
401,Stray Kids,40811886
402,John Amplificado,40269681
403,Jessi,39439787
404,Paloma Faith,39331001
405,A-Wall,39225622
406,Cults,38891803
407,Amber Coffman,38891803
408,blackbear,38582253
409,Tulus,38394497
410,Jimin,37311739
411,HA SUNG WOON,37311739
412,Tarcísio do Acordeon,37050141
413,Muni Long,36486533
414,Vundabar,36481473
415,347aidan,35833473
416,BYOR,35830729
417,Pop Smoke,35782338
418,Felipe Amorim,35330043
419,MKTO,35210226
420,ENHYPEN,34682956
421,Darlene Love,33988543
422,SALES,33592059
423,JAY-Z,33561752
424,Selena Gomez,33385553
425,One Direction,33379368
426,Beyoncé,33154899
427,Juhn,32813438
428,Justin Wellington,32701535
429,Small Jam,32701535
430,El Alfa,32451972
431,TREASURE,32006280
432,Walker Hayes,31885860
433,WIU,31789334
434,Daryl Hall & John Oates,31714922
435,RealestK,31380694
436,Sampha,31352437
437,ITZY,31311395
438,Ivan Cornejo,31294788
439,Musical Youth,31251332
440,Chuck Berry,31232281
441,The Pogues,31225659
442,Kirsty MacColl,31225659
443,Jovem Dionisio,31160840
444,Skylar Grey,30876809
445,Mozzy,30876809
446,LE SSERAFIM,30638992
447,Edison Lighthouse,30565436
448,Elvis Presley,29785059
449,Kevin Kaarl,28990428
450,Kid Cudi,28983564
451,Stunna Gambino,28968744
452,DJ Matt D,28847840
453,Menor MC,28847840
454,MC GP,28847840
455,Vulgo FK,28847840
456,Fivio Foreign,28433302
457,JVKE,28348786
458,James Hype,28204173
459,Miggy Dela Rosa,28204173
460,Residente,28113655
461,Boza,27501725
462,Lunay,27501725
463,Beéle,27501725
464,Gotye,27161261
465,Kimbra,27161261
466,MEDUZA,27159213
467,$NOT,26889886
468,Trinidad Cardona,26392509
469,Dilsinho,26336513
470,Sefo,25854909
471,Yahritza Y Su Esencia,25790268
472,RAYE,25618504
473,Summer Walker,25459963
474,Britney Spears,25193520
475,Tears For Fears,25109667
476,ElGrandeToto,25054362
477,Villano Antillano,24701222
478,V,24637013
479,Taylour Paige,24404300
480,BANDIDO,24227079
481,Rei,24227079
482,4*TOWN (From Disney and Pixar’s Turning Red),24086388
483,Jordan Fisher,24086388
484,Finneas O'Connell,24086388
485,Topher Ngo,24086388
486,Grayson Villanueva,24086388
487,Josh Levi,24086388
488,Paloma Mami,24013450
489,DJ Patrick Muniz,23571642
490,Dj Olliver,23571642
491,Mc Topre,23571642
492,Mc Rennan,23571642
493,Nicki Minaj,23432155
494,Mari Fernandez,23358768
495,Fuego,23164535
496,Manuel Turizo,23164535
497,A$AP Rocky,22845022
498,Phoebe Bridgers,22729805
499,Alicia Keys,22636945
500,Sam Dew,22468723
501,girl in red,22281176
502,Bruce Springsteen,22236088
503,Central Cee,22215827
504,Kep1er,22161066
505,Madison Beer,22019680
506,Tom Grennan,22016084
507,Guns N' Roses,21932229
508,Montez,21924269
509,Vitor Fernandes,21769068
510,siouxxie sixxsta,21754057
511,Alesso,21730897
512,Kylie Minogue,21678299
513,Dermot Kennedy,21669143
514,Yeat,21429982
515,NATHY PELUSO,21070934
516,,20852306
517,Chris Stapleton,20807334
518,Cochise,20578246
519,Eartha Kitt,20191038
520,Henri René and His Orchestra,20191038
521,Ak4:20,19657333
522,Monsieur Periné,19491625
523,Vicente Garcia,19491625
524,The Game,19370971
525,Childish Gambino,18679089
526,Victor Cibrian,18626277
527,Bo Burnham,18411655
528,Smiley,18259561
529,cakal,17979343
530,Lil Tecca,17597554
531,Xand Avião,17579560
532,Stromae,17517114
533,Gwen Stefani,17346586
534,Blake Shelton,17346586
535,George Michael,17231902
536,Ghostface Killah,17034841
537,NATTI NATASHA,16811767
538,RAF Camora,16765778
539,Katy Perry,16668331
540,Nile Rodgers,16582399
541,Lord Huron,16210503
542,Bring Me The Horizon,16080308
543,ABBA,15968639
544,Nardo Wick,15952423
545,G Herbo,15952423
546,Sub Urban,15727575
547,Yebba,15567041
548,Rick Ross,15443086
549,6LACK,15289570
550,AURORA,15224288
551,Powfu,15145858
552,beabadoobee,15145858
553,Leona Lewis,14741134
554,UZI,14628830
555,Amy Grant,14074798
556,Eagles,13666245
557,Mykola Dmytrovych Leontovych,13592379
558,John Williams,13592379
559,Lorde,13421743
560,Ninho,13204527
561,Morat,13186691
562,Stevie Wonder,13073769
563,Tanna Leone,12872010
564,Joyner Lucas,12781969
565,Sidhu Moose Wala,12769116
566,Meek Mill,12764821
567,The Beach Boys,12736318
568,Luke Combs,12670493
569,Kevin Gates,12404547
570,Juicy J,12404547
571,Red Velvet,12403885
572,aespa,12134598
573,Miksu / Macloud,12088159
574,t-low,12088159
575,MC Levin,12012865
576,DJ Nikolas Alves Exclusive,12012865
577,DJ Kaioken,12012865
578,DJ Gege,12012865
579,Tony Bennett,11995267
580,Kygo,11988998
581,Wizzard,11856269
582,My Chemical Romance,11829987
583,Ella Fitzgerald,11484110
584,BIGBANG,11383736
585,Earth,11307433
586,Wind & Fire,11307433
587,Emilia,10904507
588,(G)I-DLE,10877801
589,Gary Lightbody,10799411
590,Travis Barker,10752643
591,Bonez MC,10710176
592,Victor Cardenas,10666001
593,Dj Adoni,10666001
594,Lil Uzi Vert,10605164
595,Ofenbach,10601403
596,Lagique,10601403
597,Tokischa,10508000
598,Jorge & Mateus,10478228
599,Beth Gibbons,10212763
600,Oasis,10029353
601,NAYEON,8941043
602,YoungBoy Never Broke Again,8186777
603,KALUSH,8051373
604,Kalush Orchestra,8051373
605,Red Hot Chili Peppers,7943927
606,Fleet Foxes,7726444
607,Miley Cyrus,7632690
608,Thundercat,7528601
609,Bootsy Collins,7528601
610,Lana Del Rey,7473187
611,Michael Jackson,7209751
612,Omah Lay,6948004
613,MC Rogerinho,6882424
614,MC Mari,6832379
615,Irama,6758439
616,KSI,6643667
617,CORPSE,6548822
618,Night Lovell,6548822
619,Pooh Shiesty,6397644
620,Marracash,6385187
621,Guè,6385187
622,Zoe Wees,6362152
623,Kehlani,6218121
624,Dj Guuga,6194305
625,Wesley Safadão,6194305
626,Dominic Fike,6146335
627,TroyBoi,6146177
628,Morad,6072044
629,David Kushner,6048754
630,Chanel,6017354
631,King Von,6011159
632,Black Eyed Peas,5990090
633,La rappresentante di lista,5933484
634,Belly,5924965
635,Nas,5924965
636,Alonzo,5892932
637,Naps,5892932
638,Sam Ryder,5867579
639,Bon Iver,5826814
640,Jay Rock,5820020
641,Kay Flock,5796357
642,Foo Fighters,5764832
643,Rels B,5655126
644,Rkomi,5648877
645,sangiovanni,5640974
646,X Ambassadors,5626846
647,Slade,5611874
648,MYA,5581728
649,JIN,5552211
650,AC/DC,5548719
651,Martin Garrix,5490586
652,G-Eazy,5490586
653,Sasha Alex Sloan,5490586
654,Pusha T,5431948
655,SiM,5417776
656,Southside,5338777
657,TOMORROW X TOGETHER,5281207
658,Rockwell,5237313
659,Jay Wheeler,5222319
660,DJ Nelson,5222319
661,P!nk,5080646
662,Willow Sage Hart,5080646
663,James Bay,5062566
664,Ptazeta,5035827
665,Gym Class Heroes,4950734
666,Adam Levine,4950734
667,Linkin Park,4900933
