ID,Artist,Streams
409,Joel Adams,5782829
410,Cedric Gervais,5697984
411,Chris Willis,5697984
412,Brenda Lee,5553147
413,José Feliciano,5503666
414,Band Aid,5360185
415,Elvis Presley,5185497
416,Shakin' Stevens,4997993
417,Max B,4952588
418,John Lennon,4885251
419,Yoko Ono,4885251
420,Pusha T,4879064
421,Louane,4629114
422,Nat King Cole,4534872
423,ScHoolboy Q,4412014
424,The Pogues,4245077
425,Kirsty MacColl,4245077
426,A-Trak,4213019
427,Michael Jackson,4210906
428,Pentatonix,4164977
429,Kali Uchis,3995852
430,Iggy Azalea,3934056
431,Lil Tracy,3925527
432,Stargate,3896269
433,Ansel Elgort,3726948
434,Billy Raffoul,3655614
435,Killer Mike,3651458
436,Paul McCartney,3607798
437,The Ronettes,3593955
438,Chuck Berry,3585299
439,Perry Como,3556525
440,The Fontane Sisters,3556525
441,Mitchell Ayres & His Orchestra,3556525
442,Burl Ives,3545756
443,Shania Twain,3512996
444,Miguel,3416878
445,Diplo,3408403
446,Rex Orange County,3396784
447,Anna of the North,3396784
448,Elton John,3392730
449,Vargas & Lagola,3382486
450,Boef,3376698
451,Black Thought,3372475
452,Chuck D,3372475
453,Big Lenbo,3372475
454,No ID,3372475
455,6ix9ine,3342375
456,YBN Nahmir,3327761
457,Joey Bada$$,3306862
458,187 Strassenbande,3282104
459,Bonez MC,3282104
460,Gzuz,3282104
461,Thirty Seconds To Mars,3278983
462,Tom Petty,3273724
463,Bruce Springsteen,3271383
464,BLACKPINK,3259742
465,Eartha Kitt,3254640
466,Henri René and His Orchestra,3254640
467,Juicy J,3245431
468,Stevie Nicks,3236589
469,Kranium,3223687
470,The Dap-Kings Horns,3142189
471,Joakim Lundell,3125372
472,Arrhult,3125372
473,Mykola Dmytrovych Leontovych,3123441
474,John Williams,3123441
475,The Puppini Sisters,3094942
476,Boney M.,3052833
477,Aluna,3025532
478,Britney Spears,2982674
479,The Flint Chozen Choir,2922341
480,Starrah,2922341
481,Tiësto,2907354
482,Bright Sparks,2907354
483,Bahari,2900036
484,VÉRITÉ,2753947
485,Mark Ronson,2706799
486,Foster The People,2698924
487,Queen,2684017
488,Francesco Yates,2670842
489,Macklemore & Ryan Lewis,2632407
490,Ryan Lewis,2632407
491,Ray Dalton,2632407
492,Maty Noyes,2598170
