ID,Artist,Streams
97,Wisin,101913330
98,Justin Timberlake,101774554
99,BloodPop®,100971525
100,Calvin Harris,100900528
101,Becky G,100827420
102,Zedd,95965031
103,Juan Magán,93467087
104,Jamie Scott,92741418
105,Romy Dya,92741418
106,Funk Wav,91846175
107,Zacari,90933284
108,Big Shaq,90437887
109,Michael Bublé,88985144
110,Big Sean,88683676
111,A$AP Ferg,87593469
112,Alan Walker,87119847
113,Noah Cyrus,87119847
114,Juliander,87119847
115,Shakira,85453999
116,Daft Punk,84923759
117,Famous Dex,84151651
118,Lil Xan,82481464
119,X Ambassadors,80980075
120,Niall Horan,80203748
121,Cheat Codes,79544869
122,Alex Sensation,79129384
123,Nacho,76280646
124,mgk,73852939
125,Wham!,73481484
126,Joey Montana,73144953
127,Skylar Grey,73140477
128,Miguel,72567217
129,Shawn Mendes,72166672
130,Romeo Santos,69575470
131,Carlos Vives,69244686
132,Wolfine,69061382
133,Pharrell Williams,67383025
134,P!nk,67239054
135,ZAAC,66167799
136,Maejor,66167799
137,Tropkillaz,66167799
138,DJ Yuri Martins,66167799
139,Dalmata,65958767
140,Rihanna,64983508
141,Zara Larsson,64828743
142,Jowell & Randy,64729270
143,Katy Perry,63533605
144,Chance the Rapper,63437775
145,Ty Dolla $ign,62142080
146,Bryson Tiller,61134088
147,MC Fioti,60412052
148,Stefflon Don,60412052
149,Jonas Blue,60190519
150,William Singe,60190519
151,NAV,59195929
152,Trippie Redd,58345261
153,Huncho Jack,58287328
154,Louis Tomlinson,57776437
155,Troye Sivan,57329661
156,Sandro Cavazza,56009232
157,Wizkid,54838186
158,Kyla,54838186
159,Steve Aoki,54514953
160,Childish Gambino,52996475
161,BTS,50962874
162,Desiigner,50962874
163,Bazzi,50074872
164,AFROJACK,49682979
165,Charli XCX,49682979
166,Michelle Williams,49213893
167,Enrique Iglesias,46837231
168,Oh Wonder,45355167
169,6ix9ine,45285959
170,Chris Jedi,44230670
171,Anne-Marie,44171222
172,Maren Morris,43304147
173,Grey,43304147
174,Band Aid,41844945
175,Rudimental,41077713
176,Jess Glynne,41077713
177,Dan Caplen,41077713
178,Ariana Grande,41023501
179,Arcángel,40827086
180,Jesse & Joy,40472306
181,Gente De Zona,40472306
182,DJ Snake,40056543
183,Brenda Lee,39876371
184,James Blake,38511594
185,Loren Allred,38399782
186,Andy Williams,38106257
187,Maggie Lindemann,38054027
188,CADE,38054027
189,Ziv Zaifman,37981305
190,A Boogie Wit da Hoodie,37319556
191,CNCO,37002323
192,Bing Crosby,33745983
193,Chris Stapleton,33740935
194,Jay Rock,33177792
195,Belinda,33055035
196,Snova,33055035
197,B-Case,33055035
198,Lil Skies,32166497
199,Landon Cube,32166497
200,John Lennon,31672140
201,Yoko Ono,31672140
202,Bobby Helms,31457456
203,Sean Paul,31173706
204,Fetty Wap,31057860
205,Frank Sinatra,30441341
206,B. Swanson Quartet,30441341
207,Jeon,29964504
208,Chris Rea,28838614
209,Kesha,27183766
210,Lil Peep,26958309
211,Daniel Everidge,25631293
212,José Feliciano,25543547
213,Little Mix,25419835
214,The Pogues,24576437
215,Kirsty MacColl,24576437
216,Paul McCartney,24345761
217,Jax Jones,23254169
218,Ina Wroldsen,23254169
219,Sfera Ebbasta,22763846
220,Nat King Cole,22021840
221,Elvis Presley,20484073
222,Burl Ives,20346613
223,Shakin' Stevens,20048914
224,Cashmere Cat,19655174
225,Major Lazer,19655174
226,Tory Lanez,19655174
227,YBN Nahmir,19478204
228,Nate Dogg,19186185
229,Dj Kass,19154649
230,Harry Styles,18394757
231,Almighty,17957085
232,BlocBoy JB,16902176
233,Ramz,16674100
234,Rich The Kid,16288377
235,Bausa,16139583
236,Chris Brown,15871254
237,Eartha Kitt,14323348
238,Henri René and His Orchestra,14323348
239,Farruko,14159475
240,Pentatonix,14103324
241,Mykola Dmytrovych Leontovych,13991271
242,John Williams,13991271
243,Lorde,13924191
244,CVBZ,12696900
245,Daya,12508794
246,ScHoolboy Q,12092598
247,2 Chainz,12092598
248,Saudi,12092598
249,Matt Terry,11382364
250,Abraham Mateo,10674125
251,Christian Daniel,10674125
252,Oasis,10634751
253,Shania Twain,9779529
254,Britney Spears,9650634
255,Perry Como,9464685
256,The Fontane Sisters,9464685
257,Mitchell Ayres & His Orchestra,9464685
258,Diplo,8537145
259,MØ,8537145
260,The Cranberries,8500944
261,OneRepublic,8229002
262,SOB X RBE,8048104
263,Alicia Keys,8028606
264,Yo Gotti,7227622
265,Vince Staples,6817930
266,Yugen Blakrok,6817930
267,Jorja Smith,6353371
268,Elton John,6308167
269,PHresher,6216207
270,Kehlani,5959793
271,Kelly Clarkson,5609910
272,Takeoff,5542140
273,Vince Guaraldi Trio,5457722
274,Ab-Soul,5333802
275,Anderson .Paak,5333802
276,Chuck Berry,5291075
277,Daryl Hall & John Oates,5082246
278,PARTYNEXTDOOR,4972965
279,Kylie Minogue,4855076
280,The Puppini Sisters,4780338
281,The Beach Boys,4771292
282,Meghan Trainor,4725864
283,The Ronettes,4712421
284,Babes Wodumo,4581693
285,DrefGold,4385906
286,The Jackson 5,4346028
287,Queen,4345690
288,Michael Jackson,4317606
289,Bruce Springsteen,4234647
290,Andrea Bocelli,4220954
291,John Legend,4190492
292,Ghali,4187081
293,Carnage,4154936
294,Macklemore & Ryan Lewis,4152363
295,Ryan Lewis,4152363
296,Ray Dalton,4152363
297,Frank Ocean,4081388
298,Boney M.,4032624
299,*NSYNC,4012601
300,Mozzy,4010800
301,Sjava,4010800
302,REASON,4010800
303,MC Loma e As Gêmeas Lacração,3854154
304,N.E.R.D,3849420
305,MC Kevinho,3840017
306,Kash Doll,3752647
307,Foster The People,3684926
308,Outkast,3635414
309,Lauren Jauregui,3552079
310,Anuel AA,3485350
311,Zion & Lennox,3485350
312,Tay-K,3483139
313,Earth,3476906
314,Wind & Fire,3476906
315,MC's Jhowzinho & Kadinho,3457583
316,De La Ghetto,3403584
317,The Killers,3333164
318,Playboi Carti,3312467
319,Robin Schulz,3286277
320,James Blunt,3286277
