ID,Artist,Streams
1,Post Malone,1488805321
2,Drake,1152632950
3,J Balvin,811008469
4,Kendrick Lamar,754262672
5,XXXTENTACION,704305593
6,Ozuna,685695439
7,Bad Bunny,672858352
8,Cardi B,646964476
9,Ed Sheeran,617305907
10,Khalid,610137403
11,Marshmello,601632234
12,The Weeknd,555951079
13,Dua Lipa,528936733
14,Ty Dolla $ign,407971470
15,Migos,397001540
16,SZA,373633616
17,Camila Cabello,371961033
18,21 Savage,358432796
19,The Chainsmokers,325990546
20,Daddy Yankee,319126178
21,David Guetta,318756535
22,Logic,314584875
23,Anne-Marie,309755996
24,J. Cole,293820756
25,Nicky Jam,292650933
26,Bazzi,272187084
27,Avicii,267803154
28,Florida Georgia Line,267624250
29,Zedd,257152573
30,Imagine Dragons,248970870
31,Swae Lee,245863379
32,BlocBoy JB,241933941
33,Maren Morris,241712216
34,Grey,241712216
35,Future,235219199
36,Manuel Turizo,229160692
37,Macklemore,228415838
38,Wisin,226642579
39,Rita Ora,223709853
40,Demi Lovato,220046903
41,Normani,218019472
42,Jess Glynne,218010945
43,Luis Fonsi,214284908
44,Rudimental,213035770
45,Dan Caplen,213035770
46,Shawn Mendes,210607097
47,Julia Michaels,208173372
48,G-Eazy,205002860
49,Travis Scott,201099187
50,Mambo Kingz,199492849
51,DJ Luian,199492849
52,Hailee Steinfeld,189798342
53,Young Thug,187068378
54,Maluma,186187208
55,Anitta,185345553
56,Martin Garrix,179517261
57,Bruno Mars,175029956
58,Bebe Rexha,171453300
59,Jason Derulo,170784545
60,Rich The Kid,169515696
61,Quavo,164433976
62,Liam Payne,162086474
63,Calvin Harris,161898111
64,Eminem,159237950
65,Halsey,158162852
66,Piso 21,157386702
67,Lil Dicky,155732527
68,Chris Brown,155732527
69,A$AP Rocky,154960853
70,Becky G,148404567
71,Danny Ocean,148134445
72,Charlie Puth,146158020
73,Sia,144656690
74,Clean Bandit,142863918
75,ZAYN,141833472
76,Kygo,138756135
77,Nicki Minaj,136562225
78,Selena Gomez,134665360
79,Reik,134533613
80,Wolfine,132336867
81,French Montana,129394317
82,Famous Dex,129173284
83,Miguel,127312128
84,Justin Timberlake,123518090
85,Chris Stapleton,123518090
86,Zac Efron,123513464
87,NATTI NATASHA,123017070
88,Keala Settle,117431737
89,The Greatest Showman Ensemble,117431737
90,Offset,117148767
91,Metro Boomin,117148767
92,Maroon 5,116936014
93,Juan Magán,116094170
94,Brooks,116081621
95,Zendaya,115647831
96,James Blake,115587697
97,Justin Bieber,115123387
98,Lauv,114900877
99,Lil Uzi Vert,113657084
100,Jay Rock,111857342
101,Taylor Swift,111369659
102,Sebastian Yatra,111009252
103,Lil Skies,110480296
104,Landon Cube,110480296
105,NF,106741151
106,Rae Sremmurd,106351697
107,Slim Jxmmi,106351697
108,Alesso,103861708
109,WATT,103861708
110,BloodPop®,102290211
111,Prince Royce,101879093
112,Nego do Borel,101606445
113,Sofía Reyes,100889478
114,De La Ghetto,100889478
115,Beyoncé,100762867
116,Portugal. The Man,100681193
117,James Arthur,99912669
118,Ariana Grande,97561475
119,Dennis Lloyd,91322489
120,Sam Smith,90182314
121,Sean Paul,86386929
122,Juicy J,84612616
123,Axwell /\ Ingrosso,84426559
124,Enrique Iglesias,82197844
125,Trippie Redd,81958303
126,Alessia Cara,81277738
127,Jax Jones,80881377
128,Ina Wroldsen,80881377
129,Kehlani,80259927
130,Lil Pump,79691607
131,Romeo Santos,78339584
132,MC Fioti,74567850
133,Stefflon Don,74567850
134,DJ Khaled,73014176
135,Almighty,69879732
136,6ix9ine,69797838
137,Lil Xan,68416278
138,Coldplay,65418697
139,Lil Wayne,65216252
140,YBN Nahmir,64330410
141,Jeon,60921122
142,Wizkid,60771024
143,Kyla,60771024
144,Willy William,60409047
145,Gesaffelstein,59913361
146,Digital Farm Animals,59485808
147,Hugh Jackman,59219735
148,5 Seconds of Summer,58924377
149,Zacari,57775073
150,A$AP Ferg,57720378
151,Alan Walker,55803141
152,Noah Cyrus,55803141
153,Juliander,55803141
154,King Princess,54298200
155,Childish Gambino,54220399
156,Kodak Black,53951698
157,Zara Larsson,53105251
158,Jamie Scott,52052685
159,Romy Dya,52052685
160,Ramz,51338857
161,Rihanna,49676326
162,Chance the Rapper,48057967
163,2 Chainz,47978187
164,Paulo Londra,47530920
165,Nio Garcia,45193186
166,Casper Magico,45193186
167,Darell,45193186
168,KYLE,45045439
169,Zion & Lennox,45012240
170,Nacho,44044967
171,Yandel,44044967
172,ScHoolboy Q,42498677
173,Saudi,42498677
174,Belinda,41526320
175,Snova,41526320
176,B-Case,41526320
177,Justin Jesso,41285078
178,Oasis,40826641
179,Daft Punk,40812066
180,Sandro Cavazza,39242917
181,YG,36306154
182,Gucci Mane,36280399
183,Dalmata,36196929
184,Joey Montana,35948883
185,The Killers,35192787
186,Tom Walker,35192095
187,6LACK,35030503
188,NOTD,33679184
189,Bea Miller,33679184
190,Jonas Blue,33078781
191,Alex Sensation,32576511
192,TOTO,32329839
193,Tory Lanez,31279381
194,Carlos Vives,30415407
195,kiLL edward,30382183
196,George Ezra,30373370
197,N.E.R.D,30069267
198,Kanye West,28073662
199,Funk Wav,27912973
200,P!nk,26893258
201,Lil Yachty,26007221
202,Cashmere Cat,25157087
203,Major Lazer,25157087
204,Jason Mraz,24033249
205,Bomba Estéreo,21702910
206,Tainy,21702910
207,Drew Love,21346578
208,SOB X RBE,20866395
209,Yo Gotti,20625872
210,Cosculluela,20089553
211,Bryson Tiller,19607059
212,Big Sean,18541486
213,Moby,18014274
214,Billie Eilish,17764218
215,Calum Scott,17549374
216,JAY-Z,17334496
217,Ziv Zaifman,17101009
218,Michelle Williams,17101009
219,Loren Allred,16970836
220,A Boogie Wit da Hoodie,16789088
221,William Singe,16612772
222,Sabrina Carpenter,16466009
223,KHEA,16442779
224,Duki,16442779
225,Cazzu,16442779
226,Skylar Grey,15380068
227,Banx & Ranx,15314584
228,Ella Eyre,15314584
229,Yxng Bane,15314584
230,Capital Bra,14222202
231,Seeb,13802826
232,Dagny,13802826
233,Troye Sivan,13295962
234,Fetty Wap,12991370
235,Rio Santana,12918082
236,Judah,12918082
237,Andrez Babii,12918082
238,Mason Ramsey,12863766
239,Shakira,12704687
240,Joey Bada$$,12619536
241,Dan + Shay,12224706
242,Pharrell Williams,11797014
243,Katy Perry,11797014
244,ZAAC,11791454
245,Maejor,11791454
246,Tropkillaz,11791454
247,DJ Yuri Martins,11791454
248,Sfera Ebbasta,11116949
249,Ufo361,10529942
250,Vince Staples,9212409
251,Yugen Blakrok,9212409
252,Panic! At The Disco,9022406
253,Madison Beer,8839059
254,Lenny Tavárez,8530470
255,NAV,8472178
256,Poo Bear,8135136
257,Jay Electronica,8135136
258,Diplo,7864103
259,Labrinth,7864103
260,LSD,7864103
261,CNCO,7625846
262,Nate Dogg,7584249
263,Wiz Khalifa,7396106
264,Charlie Charles,6947126
265,Ghali,6947126
266,Matt OX,6443057
267,Young Sinatra,6176786
268,Billy Raffoul,5109837
269,PnB Rock,5079564
270,Jorja Smith,4682965
271,Travis Barker,4680669
272,Nicky Romero,4661739
273,Luis Figueroa,4635203
274,Lary Over,4635203
275,Florence + The Machine,4592269
276,Tyler,4523203
277,The Creator,4523203
278,MC MM,4291810
279,DJ RD,4291810
280,Capo Plaza,4169823
281,DrefGold,4169823
282,KAROL G,4019705
283,mgk,4008091
284,X Ambassadors,4008091
285,Thomas Rhett,3959792
286,Sigala,3843346
287,Paloma Faith,3843346
288,Olly Alexander (Years & Years),3825064
289,London On Da Track,3823251
290,Babes Wodumo,3759457
291,Ab-Soul,3730355
292,Anderson .Paak,3730355
293,John Legend,3686788
294,Louis Tomlinson,3682667
