ID,Artist,Streams
76,Central Cee,126926387
77,Kate Bush,126028358
78,Daft Punk,125564564
79,Ruth B.,125534105
80,Gesaffelstein,122202366
81,Nicky Youre,121739778
82,dazy,121739778
83,Rihanna,119340472
84,Fujii Kaze,118678717
85,Mora,114925807
86,Bruno Mars,113798732
87,Beach Weather,113489505
88,Wham!,112669467
89,Baby Rasta,112376075
90,Elley Duhé,110018431
91,Zach Bryan,107136532
92,JID,106364561
93,Arcane,106364561
94,League of Legends,106364561
95,Kordhell,105854070
96,Brenda Lee,104843889
97,Wisin & Yandel,104307802
98,Maldy,102619431
99,J Balvin,101899231
100,Tems,101758393
101,Cigarettes After Sex,99738222
102,Britney Spears,99723001
103,J. Cole,97651547
104,Seafret,96113300
105,The Walters,95958068
106,Adele,94884923
107,Dean Lewis,92499884
108,Tony Dize,92421285
109,Bobby Helms,92354179
110,Conan Gray,92314285
111,Camila Cabello,90731421
112,Lil Uzi Vert,90722013
113,Luar La L,90632678
114,Calvin Harris,89627653
115,Omar Apollo,88539173
116,One Direction,88448256
117,Coolio,88097760
118,L.V.,88097760
119,XXXTENTACION,86325292
120,James Hype,83887984
121,Miggy Dela Rosa,83887984
122,Ghost,82611524
123,Dina Rae,82588142
124,Eliza Rose,80324137
125,Interplanetary Criminal,80324137
126,Polimá Westcoast,80195041
127,Pritam,80013528
128,Arijit Singh,80013528
129,Amitabh Bhattacharya,80013528
130,Mr.Kitty,79797748
131,Lost Frequencies,76452385
132,Calum Scott,76452385
133,LE SSERAFIM,76347068
134,Gustavo Mioto,76266128
135,Mari Fernandez,76266128
136,Pablito Pesadilla,73433900
137,Nickoog Clk,73433900
138,Fran C,73433900
139,DaBaby,71729916
140,Keane,71360731
141,FIFA Sound,70305483
142,Kenshi Yonezu,69795264
143,Armani White,69044077
144,Don Toliver,66396113
145,Rels B,65011012
146,Andy Williams,64365479
147,Macklemore & Ryan Lewis,62391756
148,Macklemore,62391756
149,Ryan Lewis,62391756
150,Ray Dalton,62391756
151,Dean Martin,61594804
152,NewJeans,60804948
153,Maroon 5,60303937
154,Wiz Khalifa,60303937
155,Swae Lee,60301689
156,Måneskin,58334341
157,Peso Pluma,58207341
158,Luis R Conriquez,58207341
159,Kelly Clarkson,54308483
160,Marshmello,54057251
161,Vance Joy,52777819
162,JIN,52726701
163,Arcángel,49978077
164,MC MENOR HR,48790555
165,MC MENOR SG,48790555
166,DJ ESCOBAR,48790555
167,José Feliciano,48504203
168,Aerosmith,47236954
169,Kanye West,46658454
170,King,46152110
171,Cris Mj,45373995
172,Duki,45299532
173,Becky G,43321652
174,Lady Gaga,42946951
175,Hotel Ugly,40968170
176,Nat King Cole,40760896
177,Farruko,40546348
178,Tears For Fears,40281820
179,Ovy On The Drums,40072601
180,The Police,39600001
181,girl in red,39468491
182,ThxSoMch,38874607
183,Frank Sinatra,38394679
184,The Ronettes,38376555
185,Israel & Rodolffo,38369016
186,Ana Castela,38369016
187,Oxlade,38249035
188,IVE,37603815
189,RAYE,37034251
190,070 Shake,37034251
191,Freddie Dredd,36875645
192,Paloma Faith,35343101
193,Burl Ives,34363001
194,MC Ryan SP,33894932
195,RM,33708062
196,Shakin' Stevens,33608205
197,Guns N' Roses,33131665
198,John Lennon,33023902
199,Yoko Ono,33023902
200,Nirvana,32699085
201,Luciano,32493533
202,Aitch,32493533
203,BIA,32493533
204,Lil Yachty,32060159
205,Juice WRLD,31973136
206,Grupo Marca Registrada,31627442
207,Junior H,31627442
208,Band Aid,31412470
209,Paul McCartney,30654480
210,Chris Rea,30562491
211,(G)I-DLE,30418198
212,B. Swanson Quartet,30342912
213,southstar,29777746
214,Bing Crosby,29573590
215,Rosa Walton,29492607
216,Hallie Coggins,29492607
217,TWISTED,27272349
218,Fast & Furious: The Fast Saga,27272349
219,Bellakath,27245926
220,Lil Baby,26805876
221,Em Beihold,26666476
222,Youjeen,26108329
223,Imanbek,26081479
224,BYOR,26081479
225,Perry Como,26062203
226,The Fontane Sisters,26062203
227,Mitchell Ayres & His Orchestra,26062203
228,Young Thug,25275954
229,The Chainsmokers,25271796
230,Queen,25046766
231,Lord Huron,24655625
232,Hozier,24510200
233,The Killers,24128346
234,Young Nudy,23027517
235,Chris Jedi,21543321
236,Anuel AA,21543321
237,Ñengo Flow,21543321
238,John Legend,21226647
239,Paulo Londra,21103547
240,Sech,20866082
241,Tate McRae,20861832
242,Darlene Love,20172214
243,TWICE,20051596
244,Burna Boy,19745536
245,Yung Gravy,19617898
246,Mc Paiva ZS,18312351
247,Kotim,18312351
248,Mert Demir,17769426
249,Mabel Matiz,17769426
250,Beach House,16323208
251,Dj LK da Escócia,15582581
252,Tchakabum,15582581
253,mc jhenny,15582581
254,Mc RF,15582581
255,Elvis Presley,15138048
256,Tiësto,14796174
257,Phoebe Bridgers,14137765
258,Yuridia,13927002
259,Ángela Aguilar,13927002
260,Montell Fish,13867101
261,Tainy,13142740
262,Julieta Venegas,13142740
263,Rex Orange County,12485541
264,Lasso,12271083
265,Shawn Mendes,12070028
266,Mustafa,11552254
267,Pharrell Williams,11105872
268,A$AP Rocky,9912090
269,Takeoff,9912090
270,Gunna,8588935
271,Stray Kids,8198221
272,Chuck Berry,8134878
273,The Beach Boys,7932404
274,Gwen Stefani,7891579
275,Blake Shelton,7891579
276,Foudeqush,7661391
277,Ludwig Göransson,7661391
278,Anderson .Paak,7599733
279,Miguel,7534482
280,The Jackson 5,7487205
281,Crush,7371962
282,j-hope,7371962
283,The Citizens of Halloween,6971970
284,Eladio Carrion,6953566
285,Guilherme & Benuto,6772399
286,Hugo & Guilherme,6772399
287,Pailita,6761141
288,Paloma Mami,6761141
289,De La Ghetto,6761141
290,blink-182,6565993
291,Ray Parker Jr.,6525834
292,Katy Perry,6518133
293,Juicy J,6518133
294,MEDUZA,6495899
295,James Carter,6495899
296,FAST BOY,6495899
297,benny blanco,6444586
298,Snoop Dogg,6444586
299,Morat,6387829
300,Michael Jackson,6371382
301,Nardo Wick,6184336
302,Yohani,6177604
303,Jubin Nautiyal,6177604
304,Tanishk Bagchi,6177604
305,Rashmi Virag,6177604
306,Surya Ragunaathan,6177604
307,Nate Dogg,6096719
308,Pineapple StormTv,6061819
309,Chris MC,6061819
310,Salve Malak,6061819
311,Tz da Coronel,6061819
312,MC Cabelinho,6061819
313,Chefin,6061819
314,L7NNON,6061819
315,Luísa Sonza,6061819
316,Oruam,6061819
317,Xamã,6061819
318,N.I.N.A,6061819
319,Dedublüman,6054112
320,Mavzer Tabancas,6054112
