ID,Artist,Streams
1,Post Malone,1550644309
2,J Balvin,1254842881
3,Bad Bunny,1038103009
4,Ed Sheeran,1020384803
5,Billie Eilish,917403147
6,Camila Cabello,882706147
7,Daddy Yankee,834335114
8,Ozuna,811349221
9,Shawn Mendes,796693423
10,Khalid,716757384
11,Taylor Swift,713826432
12,Sech,674190214
13,Anuel AA,646384478
14,Young Thug,640187688
15,Lil Nas X,636056510
16,Drake,603814688
17,Nicky Jam,581742745
18,Ariana Grande,526137690
19,Justin Bieber,468639864
20,Travis Scott,418268306
21,Lil Tecca,406699550
22,Farruko,404342552
23,Sam Smith,382380502
24,Halsey,365139604
25,Darell,363144548
26,Cardi B,345538200
27,The Chainsmokers,337958182
28,Tyga,334198018
29,KAROL G,312602663
30,Ed Sheeran & Justin Bieber,303285121
31,DJ Snake,294923021
32,Lizzo,291662678
33,Tainy,291090233
34,Marshmello,286159385
35,Jonas Brothers,276893241
36,Maluma,270489887
37,Billy Ray Cyrus,268148579
38,Lewis Capaldi,262518575
39,Swae Lee,258510650
40,DaBaby,255231451
41,Queen,249648653
42,Dalex,247154112
43,Lenny Tavárez,247154112
44,Lunay,235520911
45,Lauv,229308225
46,J. Cole,222422365
47,ROSALÍA,210227024
48,Y2K,207488881
49,bbno$,207488881
50,Rick Ross,201542366
51,Chris Brown,197202482
52,Lil Baby,195496511
53,5 Seconds of Summer,194924982
54,A Boogie Wit da Hoodie,193703330
55,Camilo,190199074
56,XXXTENTACION,187695166
57,Tones And I,186603681
58,Pedro Capó,185398210
59,Juice WRLD,181459455
60,Panic! At The Disco,171706989
61,Feid,169805940
62,Jhayco,168266718
63,MEDUZA,167611858
64,Goodboys,167611858
65,NATTI NATASHA,166106418
66,Rafa Pabön,163617293
67,Justin Quiles,161825111
68,Miley Cyrus,161206743
69,Mabel,159451457
70,Social House,156136242
71,Paulo Londra,153506980
72,Anne-Marie,153052691
73,Imagine Dragons,150440202
74,Ava Max,149396549
75,Normani,149225694
76,Katy Perry,147188461
77,Kygo,146839191
78,Bazzi,143806497
79,Ali Gatie,143639654
80,Snow,137424983
81,Avicii,132325193
82,Whitney Houston,132005503
83,Lady Gaga,124512262
84,Meek Mill,123534417
85,Lana Del Rey,122206650
86,Bradley Cooper,120048782
87,El Guincho,120047897
88,Chance the Rapper,116481215
89,Martin Garrix,112473079
90,Macklemore,112473079
91,Fall Out Boy,112473079
92,Mustard,112164795
93,Kane Brown,111869605
94,Disclosure,111706860
95,Bastille,107836188
96,OneRepublic,105766043
97,Bebe Rexha,104995274
98,Mau y Ricky,104876613
99,Lil Tjay,103747936
100,ILLENIUM,102326421
101,Lennon Stella,102326421
102,Zion,96100540
103,Ty Dolla $ign,95431153
104,Brendon Urie,95281866
105,benny blanco,95219824
106,Aloe Blacc,94578939
107,PnB Rock,93830960
108,DJ Luian,92460594
109,Mambo Kingz,92460594
110,Brytiago,92460594
111,Myke Towers,91980078
112,Ellie Goulding,91748906
113,21 Savage,90593005
114,Sam Feldt,88271651
115,RANI,88271651
116,Gunna,87543039
117,Maroon 5,87265893
118,KHEA,85329001
119,Cazzu,85329001
120,Dominic Fike,83901582
121,BTS,83787910
122,Rita Ora,83747849
123,Polo G,83175647
124,Sebastian Yatra,81295560
125,David Guetta,79489776
126,Blanco Brown,78684697
127,NLE Choppa,78417972
128,Jonas Blue,77828199
129,YG,75989259
130,Jon Z,75989259
131,NAV,75431697
132,Dimitri Vegas & Like Mike,74303714
133,Afro Bros,74303714
134,Dimitri Vegas,74303714
135,Like Mike,74303714
136,R3HAB,74022914
137,A Touch Of Class,74022914
138,Alec Benjamin,73998456
139,Calvin Harris,72457082
140,Tyler,71594460
141,The Creator,71594460
142,Selena Gomez,70189395
143,Troye Sivan,70072444
144,Wisin & Yandel,69377007
145,Tiësto,68914161
146,Jeremy Zucker,66912937
147,Playboi Carti,66564886
148,CHVRCHES,66453592
149,Dean Lewis,66070822
150,6ix9ine,65751741
151,James Arthur,64831339
152,Dynoro,64397443
153,Gigi D'Agostino,64397443
154,Quality Control,63848554
155,Ozzy Osbourne,62904589
156,Blueface,62518031
157,Eminem,60934185
158,Nicki Minaj,59233099
159,YNW Melly,58174784
160,Manuel Turizo,57732025
161,Coldplay,55309040
162,Arcángel,55015299
163,Megan Thee Stallion,54730288
164,Stormzy,53592996
165,Dayvi,51799808
166,Victor Cardenas,51799808
167,Kelly Ruíz,51799808
168,John Legend,49750359
169,Capital Bra,47204007
170,Samra,47204007
171,Future,47065395
172,NF,46420929
173,50 Cent,46389797
174,Migos,45599909
175,Oasis,45385432
176,Sean Paul,44852310
177,Guaynaa,43444022
178,Becky G,43444022
179,blackbear,43039560
180,Alan Walker,42607148
181,Sabrina Carpenter,42607148
