ID,Artist,Streams
1,Bad Bunny,3566387284
2,The Weeknd,938878443
3,Harry Styles,924276441
4,Chencho Corleone,649362701
5,Bizarrap,620918718
6,BTS,565332628
7,Dua Lipa,564291311
8,Doja Cat,550192856
9,Rauw Alejandro,548967691
10,Ed Sheeran,539986800
11,Quevedo,515630244
12,Olivia Rodrigo,467339945
13,Drake,445164847
14,Justin Bieber,401668940
15,KAROL G,399392796
16,Feid,398062033
17,Beyoncé,388520116
18,Imagine Dragons,371009745
19,Post Malone,370456781
20,Kate Bush,369391737
21,Joji,341252221
22,Arctic Monkeys,334479843
23,Steve Lacy,321226815
24,OneRepublic,320909418
25,BLACKPINK,288474432
26,Bomba Estéreo,286270715
27,Charlie Puth,279802387
28,Coldplay,270283584
29,Jack Harlow,259240954
30,Jhayco,256588867
31,Lil Nas X,254915232
32,Billie Eilish,247149831
33,Eminem,245366849
34,ROSALÍA,242289302
35,Glass Animals,240418972
36,Manuel Turizo,238090409
37,Taylor Swift,237135351
38,The Neighbourhood,231251245
39,Elton John,228518031
40,Jung Kook,224025644
41,Calvin Harris,219336315
42,Shakira,213599147
43,The Kid LAROI,208534680
44,David Guetta,197627256
45,Lizzo,197606384
46,Khalid,177091314
47,PNAU,175807653
48,21 Savage,173727827
49,Tainy,165286015
50,Camila Cabello,162703732
51,Rosa Linn,161802035
52,Polimá Westcoast,160040591
53,Pailita,160040591
54,Stephen Sanchez,159099871
55,Nicky Youre,157947410
56,dazy,157947410
57,Chris Brown,155743178
58,Tom Odell,154736435
59,Central Cee,148622888
60,James Hype,139566939
61,Miggy Dela Rosa,139566939
62,Tony Dize,138504772
63,Elley Duhé,138008702
64,Becky G,134043420
65,Lana Del Rey,130937698
66,Cris Mj,129870089
67,Future,129437352
68,Ruth B.,126575648
69,JID,124543663
70,Arcane,124543663
71,League of Legends,124543663
72,Tems,123657268
73,Anuel AA,122333449
74,Lost Frequencies,119241580
75,Calum Scott,119241580
76,Nicki Minaj,115839486
77,Rema,115153988
78,De La Ghetto,114653049
79,Chris Jedi,114408192
80,Ñengo Flow,114408192
81,Lewis Capaldi,109297903
82,Farruko,106813829
83,Gesaffelstein,105639668
84,Paloma Mami,103104602
85,Bebe Rexha,102687832
86,Daft Punk,102647830
87,Julieta Venegas,98888434
88,Villano Antillano,98824205
89,Pritam,97188013
90,Arijit Singh,97188013
91,Amitabh Bhattacharya,97188013
92,Lasso,97067481
93,DaBaby,96592845
94,Buscabulla,96535539
95,Adele,96511701
96,Lil Baby,95798330
97,Imanbek,95591859
98,BYOR,95591859
99,Anitta,94355095
100,Metallica,93254765
101,Yung Gravy,92774922
102,NewJeans,91991532
103,SZA,91822646
104,The Walters,90767897
105,DJ Khaled,90676023
106,Mora,90351076
107,Paloma Faith,89908075
108,J Balvin,88197589
109,Tears For Fears,86851928
110,Måneskin,86509836
111,One Direction,86228339
112,Mr.Kitty,86124479
113,benny blanco,85776815
114,Snoop Dogg,85776815
115,Kanye West,85247763
116,The Police,84614642
117,Ariana Grande,83619562
118,Burna Boy,83504592
119,Marshmello,83502585
120,J. Cole,82415821
121,Rels B,81773736
122,Guns N' Roses,80481651
123,Queen,79519184
124,Vance Joy,79252585
125,Maroon 5,79250222
126,Wiz Khalifa,79250222
127,Sia,78740986
128,Swae Lee,77887364
129,Nirvana,76625846
130,The Killers,76507894
131,GAYLE,75947139
132,Cigarettes After Sex,75787724
133,Tiësto,74331710
134,Luar La L,73866163
135,Conan Gray,73204343
136,Seafret,72841346
137,Bruno Mars,72199438
138,NAYEON,72147978
139,Duki,71647156
140,LF SYSTEM,70820557
