ID,Artist,Streams
148,Nirvana,64692670
149,Blessd,64029511
150,John Lennon,63920652
151,Yoko Ono,63920652
152,Bing Crosby,63510682
153,Paul McCartney,61066682
154,PEDRO SAMPAIO,60926517
155,Emmy Meli,60009095
156,Lady Gaga,58718780
157,Bradley Cooper,58718780
158,L-Gante,58588462
159,George Henrique & Rodrigo,57796868
160,Duncan Laurence,57455456
161,Shakin' Stevens,56786068
162,Band Aid,56644403
163,Stephanie Beatriz,52602892
164,Avine Vinny,52055920
165,Matheus Fernandes,52055920
166,Skrillex,51967881
167,The Killers,51857786
168,bbno$,51544429
169,Rich Brian,51544429
170,Arctic Monkeys,51132253
171,James Arthur,50294345
172,Paulo Pires,49986698
173,Gunna,49888061
174,DJ Snake,48468070
175,Ozuna,48468070
176,Megan Thee Stallion,48468070
177,Camilo,48432768
178,Evaluna Montaner,48432768
179,Marshmello,47892772
180,Jonas Brothers,47892772
181,Marc Seguí,47433684
182,Pol Granch,47433684
183,The Jackson 5,46739945
184,Encanto - Cast,46204984
185,Diane Guerrero,45767937
186,Perry Como,45574130
187,The Fontane Sisters,45574130
188,Mitchell Ayres & His Orchestra,45574130
189,Eslabon Armado,45409010
190,DannyLux,45409010
191,OneRepublic,45285915
192,John Legend,45128531
193,Benson Boone,45027440
194,Burl Ives,43794700
195,Kodak Black,40158484
196,Sam Smith,40061583
197,Chencho Corleone,39795184
198,Carolina Gaitán - La Gaita,39370029
199,Mauro Castillo,39370029
200,Adassa,39370029
201,Rhenzy Feliz,39370029
202,IVE,39124213
203,XXXTENTACION,38889925
204,Bizarrap,38331942
205,SUGA,35245479
206,Darlene Love,33988543
207,SALES,33592059
208,LIT killah,33571160
209,Maroon 5,32928788
210,J. Cole,32873946
211,Daryl Hall & John Oates,31714922
212,Lil Baby,31691107
213,Chuck Berry,31232281
214,The Pogues,31225659
215,Kirsty MacColl,31225659
216,Gesaffelstein,30715110
217,Ingratax,29856188
218,Elvis Presley,29785059
219,Sean Paul,29234830
220,Xamã,29075029
221,Gustah,29075029
222,Neo Beats,29075029
223,Bagua Records,29075029
224,Gusttavo Lima,28807598
225,Duki,28637932
226,Gabry Ponte,28032833
227,LUM!X,28032833
228,Prezioso,28032833
229,Vance Joy,26856817
230,Clinton Kane,25893007
231,Britney Spears,25193520
232,Lil Durk,24994772
233,Shouse,24483871
234,Fuego,23164535
235,Manuel Turizo,23164535
236,Phoebe Bridgers,22729805
237,Bruce Springsteen,22236088
238,Coolio,21883922
239,L.V.,21883922
240,Kylie Minogue,21678299
241,The Police,21379572
242,MNEK,20920510
243,Chris Stapleton,20807334
244,Jessica Darrow,20462811
245,Fireboy DML,20284353
246,Eartha Kitt,20191038
247,Henri René and His Orchestra,20191038
248,Morgan Wallen,19623418
249,Monsieur Periné,19491625
250,Vicente Garcia,19491625
251,RealestK,18688560
252,Blxst,18327582
253,Tyga,18327582
254,Ty Dolla $ign,18327582
255,Lauren Spencer Smith,18286101
256,MKTO,17954715
257,Elley Duhé,17627972
258,Ivan Cornejo,17419229
259,Gwen Stefani,17346586
260,Blake Shelton,17346586
261,George Michael,17231902
262,Calibre 50,16811343
263,Chimbala,16643559
264,Zion & Lennox,16643559
265,Gotye,16633584
266,Kimbra,16633584
267,siouxxie sixxsta,16607671
268,Tai Verdes,16183582
269,Internet Money,15996294
270,Don Toliver,15996294
271,NAV,15996294
272,Tyler,14848877
273,The Creator,14848877
274,Leona Lewis,14741134
275,Selena Gomez,14360861
276,Amy Grant,14074798
277,Lil Wayne,14029224
278,Eagles,13666245
279,Mykola Dmytrovych Leontovych,13592379
280,John Williams,13592379
281,JNR CHOI,13148057
282,Sam Tompkins,13148057
283,Stevie Wonder,13073769
284,The Beach Boys,12736318
285,Mari Fernandez,12649152
286,DJ Patrick Muniz,12334813
287,Dj Olliver,12334813
288,Mc Topre,12334813
289,Mc Rennan,12334813
290,The Rare Occasions,12287637
291,Vundabar,12257709
292,MC Levin,12012865
293,DJ Nikolas Alves Exclusive,12012865
294,DJ Kaioken,12012865
295,DJ Gege,12012865
296,Tony Bennett,11995267
297,Edison Lighthouse,11929617
298,Wizzard,11856269
299,Ella Fitzgerald,11484110
300,Alesso,11262033
301,Katy Perry,11262033
302,$uicideboy$,11133204
303,Mc Anjim,11026076
304,Dj Lv Mdp,11026076
305,DJ PH DA SERRA,11026076
306,DJ Matt D,10842569
307,Menor MC,10842569
308,MC GP,10842569
309,Vulgo FK,10842569
310,Gary Lightbody,10799411
311,Dímelo Flow,10513000
312,Dalex,10513000
313,Arcángel,10513000
314,De La Ghetto,10513000
315,Nicki Nicole,9996959
316,Trippie Redd,9422363
317,Summer Walker,8425122
318,V,7827950
319,Thundercat,7528601
320,Bootsy Collins,7528601
321,Ninho,7311595
322,Michael Jackson,7209751
323,Olga Merediz,6834955
324,Skylar Grey,6715888
325,Mozzy,6715888
326,Kid Cudi,6403701
327,Marracash,6385187
328,Guè,6385187
329,C. Tangana,6286891
330,NATHY PELUSO,6286891
331,Morad,6072044
332,David Kushner,6048754
333,Black Eyed Peas,5990090
334,Bon Iver,5826814
335,Lil Tjay,5796357
336,Fivio Foreign,5796357
337,Kay Flock,5796357
338,Majestic,5643678
339,Boney M.,5643678
340,Slade,5611874
341,Macklemore & Ryan Lewis,5577448
342,Macklemore,5577448
343,Ryan Lewis,5577448
344,Ray Dalton,5577448
345,JIN,5552211
346,AC/DC,5548719
347,NIKI,5539950
348,MEDUZA,5490070
349,girl in red,5486917
350,Chlöe,5436232
351,Cults,5411243
352,Amber Coffman,5411243
353,Nardo Wick,5371354
354,G Herbo,5371354
355,cakal,5314688
356,Daft Punk,5310334
357,Nate Dogg,5281784
358,ITZY,5242336
359,Rockwell,5237313
360,The Chainsmokers,5228446
361,A$AP Rocky,5223949
362,Fleetwood Mac,5210907
363,Dhruv,5198900
364,SAINt JHN,5181147
365,Imanbek,5181147
366,Jorge & Mateus,5069282
