ID,Artist,Streams
108,Crissin,85933477
109,Totoy El Frio,85933477
110,Natan & Shander,85933477
111,Dj Yo!,85840990
112,AX'EL,85840990
113,Khalid,85272249
114,THE ANXIETY,84708831
115,Tyler Cole,84708831
116,Duncan Laurence,83626082
117,Tones And I,83003001
118,Blxst,82470099
119,Tyga,82470099
120,Kali Uchis,79869758
121,J. Cole,79166745
122,Becky G,78823829
123,Swae Lee,77127552
124,Zé Neto & Cristiano,75150239
125,Nirvana,74870041
126,MNEK,74655680
127,Sam Smith,74456793
128,Taylor Swift,73589912
129,Conan Gray,73542672
130,Galantis,72937771
131,Little Mix,72937771
132,Gera MX,72914602
133,Duki,72026543
134,Tate McRae,71916815
135,Clinton Kane,71861395
136,Internet Money,71530733
137,NAV,71530733
138,Lost Frequencies,70653934
139,Calum Scott,70653934
140,Vance Joy,69113806
141,Tom Odell,69046285
142,Lady Gaga,68672588
143,Bradley Cooper,68672588
144,Hozier,68287672
145,Christian Nodal,67259476
146,HVME,67209699
147,James Arthur,66969216
148,The Police,65574123
149,bbno$,64852666
150,Rich Brian,64852666
151,Fleetwood Mac,64211574
152,Lil Durk,64197379
153,Mr. Naisgai,63850019
154,Tai Verdes,63277549
155,SAINt JHN,63066850
156,Imanbek,63066850
157,Juice WRLD,62791496
158,Bizarrap,62219367
159,Henrique & Juliano,60550147
160,Majestic,60400237
161,Boney M.,60400237
162,Tanishk Bagchi,59499428
163,Jubin Nautiyal,59499428
164,Asees Kaur,59499428
165,ATB,58190905
166,Topic,58190905
167,A7S,58190905
168,Gusttavo Lima,57692328
169,Ruth B.,55900303
170,Trippie Redd,54749805
171,Jamie Miller,54616152
172,Marcynho Sensação,54306820
173,Lizzo,54106792
174,XXXTENTACION,53181165
175,John Legend,53012359
176,Rvssian,51934712
177,Chris Brown,51934712
178,Bella Poarch,51882092
179,Matuê,50324051
180,The Killers,49781051
181,Kungs,48611944
182,Julieta Venegas,48582273
183,Coolio,46041997
184,L.V.,46041997
185,PinkPantheress,45356184
186,Mariah Angeliq,45102131
187,Eslabon Armado,44657972
188,DannyLux,44657972
189,Jasleen Royal,44331111
190,B Praak,44331111
191,Romy,44331111
192,Anvita Dutt,44331111
193,Luan Santana,42883116
194,Matheus Fernandes,42103868
195,zzoilo,41110469
196,Aitana,41110469
197,Playboi Carti,40274058
198,John Amplificado,40269681
199,Chlöe,40136092
200,ROSALÍA,39523963
201,A-Wall,39225622
202,Tarcísio do Acordeon,37050141
203,Mc Anjim,36222250
204,Dj Lv Mdp,36222250
205,DJ PH DA SERRA,36222250
206,Pop Smoke,35782338
207,JAY-Z,33561752
208,Cults,33480560
209,Amber Coffman,33480560
210,Justin Wellington,32701535
211,Small Jam,32701535
212,$uicideboy$,32642574
213,El Alfa,32451972
214,Walker Hayes,31885860
215,Wizkid,31214331
216,Stunna Gambino,28968744
217,Calibre 50,28546515
218,Roddy Ricch,28346746
219,Tems,27301454
220,Becky Hill,27080821
221,TWICE,26824730
222,Trinidad Cardona,26392509
223,Dilsinho,26336513
224,ITZY,26069059
225,Kyla,25881545
226,Sefo,25854909
227,RAYE,25618504
228,Nicki Nicole,25442176
229,ElGrandeToto,25054362
230,BANDIDO,24227079
231,Rei,24227079
232,Skylar Grey,24160921
233,Mozzy,24160921
234,Kid Cudi,22579863
235,Central Cee,22215827
236,Lil Wayne,22086753
237,Madison Beer,22019680
238,Tom Grennan,22016084
239,Montez,21924269
240,Vitor Fernandes,21769068
241,MEDUZA,21669143
242,Dermot Kennedy,21669143
243,Camilo,21028884
244,,20852306
245,Cochise,20578246
246,$NOT,20578246
247,Selena Gomez,19024692
248,Halsey,18488918
249,Bo Burnham,18411655
250,Smiley,18259561
251,Lil Tecca,17597554
252,Zé Felipe,17256679
253,MKTO,17255511
254,NATTI NATASHA,16811767
255,girl in red,16794259
256,RAF Camora,16765778
257,ABBA,15968639
258,Avine Vinny,15767355
259,Sub Urban,15727575
260,Yebba,15567041
261,Rick Ross,15443086
262,The Chainsmokers,15346741
263,Lil Tjay,15289570
264,6LACK,15289570
265,AURORA,15224288
266,Powfu,15145858
267,beabadoobee,15145858
268,C. Tangana,14784043
269,NATHY PELUSO,14784043
270,Ivan Cornejo,13875559
271,Lorde,13421743
272,The Walters,13058441
273,Joyner Lucas,12781969
274,Meek Mill,12764821
275,RealestK,12692134
276,aespa,12134598
277,Kygo,11988998
278,Jason Derulo,11776461
279,Earth,11307433
280,Wind & Fire,11307433
281,DJ Patrick Muniz,11236829
282,Dj Olliver,11236829
283,Mc Topre,11236829
284,Mc Rennan,11236829
285,Emilia,10904507
286,Travis Barker,10752643
287,Bonez MC,10710176
288,Victor Cardenas,10666001
289,Dj Adoni,10666001
290,Ofenbach,10601403
291,Lagique,10601403
292,Nardo Wick,10581069
293,G Herbo,10581069
294,Gotye,10527677
295,Kimbra,10527677
296,Tokischa,10508000
297,Evaluna Montaner,10353011
298,Oasis,10029353
299,Miley Cyrus,7632690
300,KSI,6643667
301,CORPSE,6548822
302,Night Lovell,6548822
303,Pooh Shiesty,6397644
304,Zoe Wees,6362152
305,TroyBoi,6146177
306,Luciano,6055602
307,Belly,5924965
308,Nas,5924965
309,mgk,5843650
310,Jaymes Young,5819518
311,Stray Kids,5812990
312,BoyWithUke,5684917
313,NEIKED,5661991
314,Mae Muller,5661991
315,Rels B,5655126
316,X Ambassadors,5626846
317,MYA,5581728
318,Stromae,5526277
319,Martin Garrix,5490586
320,G-Eazy,5490586
321,Sasha Alex Sloan,5490586
322,Juhn,5311713
323,A$AP Rocky,5302686
324,TOMORROW X TOGETHER,5281207
325,Jay Wheeler,5222319
326,DJ Nelson,5222319
327,Gabry Ponte,5197307
328,LUM!X,5197307
329,Prezioso,5197307
330,Lil Uzi Vert,5173216
331,siouxxie sixxsta,5146386
332,Calvin Harris,5090042
333,P!nk,5080646
334,Willow Sage Hart,5080646
335,Alesso,5062566
336,James Bay,5062566
337,Ptazeta,5035827
338,Nate Dogg,4980596
339,Wiz Khalifa,4974303
340,My Chemical Romance,4970304
341,Gym Class Heroes,4950734
342,Adam Levine,4950734
343,Linkin Park,4900933
