ID,Artist,Streams
91,G-Eazy,101400244
92,Kehlani,101400244
93,Maggie Lindemann,98921600
94,CADE,98921600
95,Gucci Mane,96865142
96,Jon Bellion,96517375
97,Rag'n'Bone Man,92297014
98,Little Mix,91935946
99,Yandel,91207484
100,Sebastian Yatra,90687488
101,Young Thug,90664582
102,Ellie Goulding,89976432
103,AJR,87219271
104,Zacari,85888000
105,Wizkid,85215946
106,Kyla,85215946
107,Alan Walker,84602547
108,Burak Yeter,83448336
109,Danelle Sandoval,83448336
110,Pharrell Williams,83154905
111,Miley Cyrus,80277203
112,Sam Hunt,75444388
113,Childish Gambino,70511853
114,Grey,70176920
115,XXXTENTACION,69590786
116,Piso 21,68295985
117,Giggs,67665399
118,Robin Schulz,67418319
119,2 Chainz,64635902
120,Alok,64363783
121,Zeeba,64363783
122,Bruno Martini,64363783
123,Stormzy,64006169
124,Anuel AA,63820776
125,Farruko,63820776
126,Chris Jedi,63157227
127,Arcángel,63157227
128,Daya,63141364
129,The Vamps,62542539
130,Matoma,62542539
131,Nacho,62489025
132,Lord Huron,60509427
133,Justin Timberlake,59316874
134,Mike Posner,58434127
135,David Guetta,58108695
136,Steve Aoki,55890285
137,Louis Tomlinson,55890285
138,DRAM,55044523
139,Seeb,54946065
140,Fifth Harmony,54544592
141,Ricky Martin,54300013
142,Sia,54228460
143,Ayo & Teo,54165429
144,Niall Horan,53423544
145,BIA,51807119
146,Sky Rompiendo,51807119
147,IAmChino,50934517
148,El Chacal,50934517
149,blackbear,49462221
150,Liam Payne,47992366
151,U2,45685938
152,William Singe,45678497
153,Black Coffee,45416280
154,Jorja Smith,45416280
155,Don Omar,45297841
156,Playboi Carti,43807520
157,A Boogie Wit da Hoodie,41609039
158,Desiigner,41040262
159,Funk Wav,38892098
160,Wiz Khalifa,36682233
161,Lana Del Rey,35382129
162,Snakehips,34208299
163,Aminé,33928854
164,Olivia Holt,33805127
165,Kiiara,33716158
166,X Ambassadors,33596593
167,Carlos Vives,33490490
168,Cashmere Cat,33257300
169,Lukas Graham,33162534
170,DNCE,32744730
171,Vice,32511206
172,OneRepublic,31410743
173,Paramore,30747945
174,Kungs,30697268
175,Cookin' On 3 Burners,30697268
176,Felix Snow,30067996
177,Troye Sivan,29754816
178,Cali Y El Dandee,29580724
179,Shaggy,29580724
180,Sampha,29491962
181,Petit Biscuit,25363745
182,Axwell /\ Ingrosso,25065638
183,Gorillaz,24537087
184,MAX,24411274
185,Phoebe Ryan,24167922
186,John Legend,23874655
187,Lauv,23201366
188,Adele,23107539
189,Knox Fortune,22601789
190,gnash,19909796
191,Olivia O'Brien,19909796
192,Marian Hill,19669613
193,Kanye West,19128891
194,Eminem,18813521
195,Galantis,18021315
196,21 Savage,17594407
197,James Blunt,17564548
198,Rita Ora,15065651
199,Gavin James,14417017
200,Bryson Tiller,14134115
201,Kid Ink,13846604
202,Metro Boomin,13683967
203,Aaron Carter,12952324
204,Sabrina Carpenter,11805178
205,Anitta,11561157
206,Sage The Gemini,11148838
207,Charly Black,11124441
208,Emily Warren,10337039
209,Lauren Jauregui,10190186
210,Prince Royce,10114306
211,Ofenbach,9903199
212,NAV,9633765
213,Popcaan,9115642
214,Flo Rida,8507186
215,99 Percent,8507186
216,Shawn Hook,8482808
217,Vanessa Hudgens,8482808
218,Damian Lemar Hudson,7945520
219,Vince Staples,7432920
220,Isaiah Firebrace,6657423
221,Nyla,6584579
222,Fuse ODG,6584579
223,Louane,4629114
224,Florida Georgia Line,4114232
225,Jhené Aiko,4002713
226,Iggy Azalea,3934056
227,A R I Z O N A,3933249
228,Offset,3737828
229,Ansel Elgort,3726948
230,Killer Mike,3651458
231,Linkin Park,3648162
232,Nick Jonas,3488062
233,Bag Raiders,3440899
234,Felix Jaehn,3416769
235,Hight,3416769
236,Alex Aiono,3416769
237,Boef,3376698
238,Black Thought,3372475
239,Chuck D,3372475
240,Big Lenbo,3372475
241,No ID,3372475
242,Oasis,3317363
243,Luke Christopher,3308105
244,Joey Bada$$,3306862
245,Manuel Turizo,3255215
246,Juicy J,3245431
247,Pabllo Vittar,3245015
248,Chino & Nacho,3228508
249,PnB Rock,3085640
