ID,Artist,Streams
1,Taylor Swift,2396138248
2,Peso Pluma,2019497124
3,The Weeknd,1452507766
4,Bad Bunny,1292668776
5,Travis Scott,976474518
6,Feid,949178649
7,Metro Boomin,804633006
8,Grupo Frontera,766087418
9,Bizarrap,648195725
10,Jung Kook,515539787
11,Arctic Monkeys,505190093
12,Junior H,498447551
13,KAROL G,496766016
14,Myke Towers,460899819
15,Miley Cyrus,460327721
16,NewJeans,456433448
17,Lana Del Rey,443887026
18,SZA,440779297
19,Fuerza Regida,423245828
20,Manuel Turizo,407180682
21,Latto,400219178
22,Drake,389096909
23,Post Malone,388988863
24,Dua Lipa,388950425
25,Swae Lee,383499455
26,21 Savage,381011948
27,Harry Styles,373530569
28,Quevedo,370767965
29,Ice Spice,355647460
30,Shakira,350983829
31,Olivia Rodrigo,336814446
32,Rauw Alejandro,336265523
33,Eslabon Armado,335617878
34,Kali Uchis,335446326
35,David Guetta,327699291
36,Imagine Dragons,305636730
37,Billie Eilish,303484707
38,Central Cee,298909876
39,Dave,289832992
40,Yng Lvcas,289719154
41,Coldplay,285108650
42,Playboi Carti,281765709
43,Natanael Cano,275269105
44,OneRepublic,268820605
45,David Kushner,267625771
46,Young Miko,266997153
47,Jimin,264466227
48,Ed Sheeran,262757120
49,Maria Becerra,259823048
50,Big One,258983435
51,FMK,258983435
52,Eminem,251606960
53,FIFTY FIFTY,249176266
54,d4vd,248700038
55,Bruno Mars,247362880
56,J. Cole,246304199
57,Calvin Harris,233939000
58,Gabito Ballesteros,228949600
59,Future,228344930
60,Coi Leray,222077159
61,Justin Bieber,221721572
62,JVKE,210708484
63,Gunna,209460905
64,Carin Leon,206428551
65,Nicki Minaj,205625608
66,Aqua,202897408
67,ROSALÍA,199370793
68,Rema,197082883
69,Selena Gomez,197082883
70,MC Kevin o Chris,195839082
71,Morgan Wallen,195693844
72,Madonna,191656309
73,BTS,189190900
74,Duki,183921716
75,Tyler,178844990
76,The Creator,178844990
77,Bebe Rexha,176601189
78,LIT killah,174612127
79,Tiago PZK,174612127
80,Emilia,174612127
81,Rusherking,174612127
82,Stephen Sanchez,172440756
83,Ariana Grande,170208450
84,Daft Punk,163835070
85,Yahritza Y Su Esencia,162006806
86,Yandel,158239956
87,Tom Odell,155955719
88,Sky Rompiendo,155552334
89,DENNIS,152326189
90,Anne-Marie,151098102
91,PinkPantheress,150953360
92,Tainy,146617941
93,Sam Smith,145707192
94,Libianca,144296850
95,Adele,142149153
96,Lil Durk,141599206
97,Em Beihold,140805504
98,Glass Animals,139567619
99,Chris Brown,139412587
100,Young Thug,139040131
101,Ana Castela,137579690
102,The Neighbourhood,136990710
103,Veigh,135749011
104,Ozuna,135140752
105,Kim Petras,129555639
106,The Kid LAROI,129480473
107,Loreen,127216855
108,Don Toliver,126764037
109,Lewis Capaldi,126513820
110,Kendrick Lamar,126283120
111,Chencho Corleone,126153265
112,Peggy Gou,125868127
113,Marshmello,123872234
114,Luke Combs,123715136
115,Vance Joy,119117901
116,Eladio Carrion,119034901
117,Ruth B.,118857087
118,Sachin-Jigar,118281355
119,Amitabh Bhattacharya,118281355
120,Jay Rock,117718219
121,Elton John,116590881
122,PNAU,116590881
123,Anggi Marito,115864525
124,Khalid,114238481
125,Ellie Goulding,113563019
126,NAV,112285319
127,A Boogie Wit da Hoodie,112285319
128,Tears For Fears,112100955
129,Sabrina Carpenter,111245326
130,Sebastian Yatra,109996850
131,Beéle,109996850
132,New West,109337008
133,Macklemore & Ryan Lewis,106603907
134,Macklemore,106603907
135,Ryan Lewis,106603907
136,Ray Dalton,106603907
137,Don Omar,105843217
138,Lucenzo,105843217
139,Bomba Estéreo,104448492
140,Doechii,104199997
141,Rihanna,104186175
142,Keane,103730346
143,Doja Cat,103630533
144,Miguel,100055263
145,The Police,98803323
146,Charlie Puth,98157321
147,AgroPlay,97378016
148,Wizkid,96956253
149,Bvga Beatz,94512435
150,Prod Malax,94512435
151,Supernova Ent,94512435
152,Taiu,93769858
153,Milo j,93769858
154,One Direction,93606061
155,Jain,92978528
156,Rosa Linn,92790564
157,(G)I-DLE,90128313
158,Jasiel Nuñez,89629558
159,A$AP Rocky,89564837
160,Roisee,89564837
161,Chino Pacas,89500908
162,Kyla,88671821
163,Cigarettes After Sex,88491601
164,Lord Huron,86018538
165,S3BZS,85595163
166,Mc Gw,85595163
167,Mc Menor Do Alvorada,85595163
168,Ke Personajes,84371308
169,Lil Uzi Vert,81309046
170,Frank Ocean,81232518
171,Mc Livinho,77542667
172,DJ Matt D,77542667
173,Offset,77326269
174,V,73507599
175,Arijit Singh,72781049
176,Troye Sivan,71396727
177,Muni Long,70808745
178,Fast & Furious: The Fast Saga,70808745
179,Oscar Maydon,70049951
180,Lil Wayne,69396212
181,Varun Jain,67856041
182,Shadab Faridi,67856041
183,Altamash Faridi,67856041
184,Daddy Yankee,66364973
185,James Arthur,65196883
186,Charli XCX,61792908
187,Kodak Black,60210789
188,NLE Choppa,60210789
189,YOASOBI,59359205
190,Beyoncé,57600155
191,Alec Benjamin,56297987
192,Radiohead,55534695
193,Shubh,55192856
194,Arcángel,54175051
195,Jhayco,51732006
196,Kaliii,51003418
197,Tory Lanez,47766533
198,Plan B,47357925
199,RAYE,46916972
200,Hotel Ugly,46689725
201,SAIKO,46584326
202,Mora,46584326
203,Ryan Castro,44559672
204,Dj Nk Da Serra,43512893
205,Mc Magrinho,43512893
206,Rob49,43274587
207,Ryan Gosling,43165201
208,Mc Pedrinho,42900485
209,DJ 900,42900485
210,Laufey,42648064
211,Bad Gyal,42647300
212,Tokischa,42647300
213,James Blake,42477662
214,Vulgo FK,41236576
215,MC PH,41236576
216,Pedro Lotto,41236576
217,Fepache,41236576
218,Israel & Rodolffo,40223148
219,Mari Fernandez,40223148
220,Creedence Clearwater Revival,39568213
221,Riar Saab,39022272
222,Abhijay Sharma,39022272
223,Semicenk,38477520
224,Doğu Swag,38477520
225,070 Shake,37362291
226,JISOO,37310707
227,J Hus,34063321
228,Grupo Firme,33680492
229,Teezo Touchdown,32312273
230,Sia,31644223
231,Becky G,30523743
232,Stray Kids,28651870
233,Bibi Babydoll,28571686
234,Dj Brunin XM,28571686
235,KZA Produções,28571686
236,Ghea Indrawari,28296194
237,Eden Muñoz,26941027
238,Blessd,25977423
239,SOG,25907715
240,Steve Lacy,25523258
241,Dominic Fike,25367663
242,Zach Bryan,25175103
243,Sean Paul,25060890
244,Kanye West,23992497
245,Tiësto,23642586
246,Oliver Anthony Music,23594693
247,Joji,23234400
248,Hozier,22987010
249,Jasleen Royal,22355735
250,Harrykahanhai,22355735
251,Noah Kahan,21112917
252,Anirudh Ravichander,21018029
253,Super Subu,21018029
254,Halsey,20506447
255,SUGA,20506447
256,Cris Mj,18651957
257,Omar Courtz,18375223
258,Arca,18375223
259,Felipe Amorim,18180095
260,ENHYPEN,17165339
261,Hayley Williams,16886371
262,Fall Out Boy,16474250
263,El Alfa,16328521
264,Westside Gunn,15411422
265,Kid Cudi,15380647
266,a-ha,15063993
267,Yung Lean,14154074
268,Dave Chappelle,14154074
