ID,Artist,Streams
149,Emily Warren,47959157
150,Lukas Graham,47245662
151,Andy Grammer,46997144
152,Flo Rida,46431539
153,DNCE,46279649
154,Hearts & Colors,46223688
155,Andrelli,46223688
156,2 Chainz,46099004
157,Fuse ODG,45433837
158,Kungs,45127239
159,Cookin' On 3 Burners,45127239
160,Galantis,44966249
161,Olivia Holt,44616735
162,99 Percent,43757942
163,Charly Black,42310494
164,Vice,42131896
165,Jasmine Thompson,42131896
166,Skizzy Mars,42131896
167,Chino & Nacho,41512661
168,Lady Gaga,41373360
169,Young Thug,40693064
170,Stanaj,38669233
171,NOTD,38669233
172,A R I Z O N A,38378503
173,Mike Perry,37831593
174,shy martin,37831593
175,Niall Horan,37539336
176,Lauv,37030402
177,XYLØ,36913732
178,Lorde,36046111
179,James Bay,35758685
180,DVBBS,34951697
181,CMC$,34951697
182,Gia Koka,34951697
183,Dakota,34652363
184,San Holo,33804161
185,Sam Hunt,33222642
186,Hook N Sling,32721533
187,Anuel AA,32546898
188,Calum Scott,31768840
189,Don Omar,31558380
190,Kodak Black,31312990
191,Bipolar Sunshine,29887071
192,Cashmere Cat,28624678
193,Tory Lanez,28624678
194,Ky-Mani Marley,27259259
195,Khalid,26784198
196,Flume,26675858
197,Passenger,26418004
198,Aaron Carter,26136754
199,Descemer Bueno,25613885
200,Mura Masa,25116893
201,A$AP Rocky,25116893
202,Zay Hilfigerrr,23632275
203,Zayion McCall,23632275
204,Michael Bublé,23629488
205,Nate Dogg,23381755
206,Kris Kross Amsterdam,23075830
207,Lana Del Rey,22790958
208,KREAM,22089401
209,Clara Mae,22089401
210,Danny Ocean,21284335
211,kai,21130298
212,Marian Hill,20250452
213,Burak Yeter,20172764
214,Danelle Sandoval,20172764
215,The xx,20065204
216,ROZES,20036413
217,Trap Capos,18406112
218,Noriel,18406112
219,Bryant Myers,18406112
220,Juhn,18406112
221,Sam Smith,18170434
222,XXXTENTACION,17703421
223,Ryan Gosling,17434155
224,Emma Stone,17434155
225,Axwell /\ Ingrosso,17016700
226,Kid Ink,17016700
227,Young M.A,16985801
228,Sabrina Carpenter,16267565
229,MC G15,16100612
230,Bag Raiders,16007169
231,Jason Derulo,15604605
232,Mariah Carey,15094760
233,Dante Klein,14975243
234,Milky Chance,14631677
235,Kiiara,14462106
236,Chris Brown,14265873
237,USHER,14265873
238,Nause,13918853
239,Pretty Sister,13918853
240,MiC LOWRY,12671636
241,Wham!,11724752
242,Tove Lo,11413686
243,Nick Jonas,10263979
244,KALEO,9802890
245,James Hersey,9555506
246,State of Sound,9277402
247,Ayo & Teo,8970137
248,La La Land Cast,8946259
249,Hozier,8718978
250,Linkin Park,8645545
251,Andy Williams,7232257
252,Bobby Helms,7055550
253,John Mayer,6676092
254,Beyoncé,6610548
255,NAV,6568514
256,MAX,6257539
257,George Michael,6159490
258,Thomas Gold,6043095
259,Jillian Edwards,6043095
260,DJ Khaled,6004572
261,Frank Sinatra,5981969
262,B. Swanson Quartet,5981969
263,Bing Crosby,5949789
264,Joel Adams,5782829
265,Cedric Gervais,5697984
266,Chris Willis,5697984
267,PnB Rock,5686110
268,Brenda Lee,5553147
269,José Feliciano,5503666
270,Band Aid,5360185
271,Elvis Presley,5185497
272,Shakin' Stevens,4997993
273,John Lennon,4885251
274,Yoko Ono,4885251
275,Nat King Cole,4534872
276,The Pogues,4245077
277,Kirsty MacColl,4245077
278,Pentatonix,4164977
279,Stargate,3896269
280,P!nk,3896269
281,Paul McCartney,3607798
282,The Ronettes,3593955
283,Chuck Berry,3585299
284,Nacho,3572201
285,Perry Como,3556525
286,The Fontane Sisters,3556525
287,Mitchell Ayres & His Orchestra,3556525
288,Burl Ives,3545756
289,Shania Twain,3512996
290,Astrid S,3430714
291,Jeremih,3409899
292,Elton John,3392730
293,Bruce Springsteen,3271383
294,Eartha Kitt,3254640
295,Henri René and His Orchestra,3254640
296,Kranium,3223687
297,Joakim Lundell,3125372
298,Arrhult,3125372
299,Mykola Dmytrovych Leontovych,3123441
300,John Williams,3123441
301,The Puppini Sisters,3094942
302,Knox Fortune,3087823
303,Boney M.,3052833
304,JAY-Z,3036355
305,Britney Spears,2982674
306,Oasis,2968304
307,The Flint Chozen Choir,2922341
308,Starrah,2922341
309,Tiësto,2907354
310,Bright Sparks,2907354
311,Bahari,2900036
312,VÉRITÉ,2753947
313,Mark Ronson,2706799
314,Foster The People,2698924
315,Queen,2684017
316,Francesco Yates,2670842
317,Macklemore & Ryan Lewis,2632407
318,Macklemore,2632407
319,Ryan Lewis,2632407
320,Ray Dalton,2632407
321,The Killers,2605389
322,Maty Noyes,2598170
323,Kanye West,2580512
