ID,Artist,Streams
286,Kevin Gates,12404547
287,Juicy J,12404547
288,Red Velvet,12403885
289,Lil Tjay,12285583
290,Stromae,11990837
291,Joel Corry,11145685
292,Jax Jones,11145685
293,Charli XCX,11145685
294,Saweetie,11145685
295,TWICE,10991437
296,Luan Santana,10916173
297,(G)I-DLE,10877801
298,Mari Fernandez,10709616
299,Marcynho Sensação,10709616
300,Lord Huron,10651633
301,Halsey,10562035
302,Red Hot Chili Peppers,7943927
303,Ak4:20,7491107
304,Pailita,7491107
305,Lana Del Rey,7473187
306,Omah Lay,6948004
307,MC Rogerinho,6882424
308,Irama,6758439
309,Duki,6660533
310,Lil Wayne,6506771
311,$NOT,6311640
312,A$AP Rocky,6311640
313,Troye Sivan,6292287
314,Kehlani,6218121
315,Dj Guuga,6194305
316,Wesley Safadão,6194305
317,Dominic Fike,6146335
318,Teto,6096179
319,King Von,6011159
320,BIGBANG,5944671
321,La rappresentante di lista,5933484
322,Foo Fighters,5764832
323,Rkomi,5648877
324,sangiovanni,5640974
325,SiM,5417776
326,Jorge & Mateus,5408946
327,Alesso,5406298
328,Katy Perry,5406298
329,TINI,5293708
330,Miksu / Macloud,5246533
331,t-low,5246533
332,Marshmello,5238263
333,Jonas Brothers,5238263
