country,currentRank,previousRank,peakRank,peakDate,appearancesOnChart,consecutiveAppearancesOnChart,rankingMetricValue,rankingMetricType,entryStatus,entryRank,entryDate,trackName,trackUri,displayImageUri,artistName,artistSpotifyUri,Streams,releaseDate
GLOBAL,1,16,1,2019-10-31,2,2,47227738,STREAMS,MOVED_UP,16,2019-10-24,Lose You To Love Me,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,https://i.scdn.co/image/ab67616d00001e022abcc266597eb46f897a8666,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,47227738,2020-01-10
GLOBAL,2,1,1,2019-10-17,15,15,46086874,STREAMS,MOVED_DOWN,99,2019-07-25,Dance Monkey,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://i.scdn.co/image/ab67616d00001e028e8197111f9d57793a5e7eff,Tones And I,spotify:artist:2NjfBq1NflQcKSeiDooVjY,46086874,2021-07-16
GLOBAL,3,4,3,2019-10-31,6,6,31572344,STREAMS,MOVED_UP,29,2019-09-26,Memories,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://i.scdn.co/image/ab67616d00001e0286a8ab515de4b7aef28cd631,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,31572344,2021-06-11
GLOBAL,4,-1,4,2019-10-31,1,1,31273064,STREAMS,NEW_ENTRY,4,2019-10-31,Follow God,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://i.scdn.co/image/ab67616d00001e021bb797bbfe2480650b6c2964,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,31273064,2019-10-25
GLOBAL,5,3,1,2019-09-12,9,9,30555030,STREAMS,MOVED_DOWN,2,2019-09-05,Circles,spotify:track:21jGcNKet2qwijlDFuPiPb,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,30555030,2019-09-06
GLOBAL,6,2,1,2019-10-10,4,4,29392489,STREAMS,MOVED_DOWN,1,2019-10-10,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,https://i.scdn.co/image/ab67616d00001e02e42b5fea4ac4c3d6328b622b,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,29392489,2019-10-04
GLOBAL,7,5,1,2019-06-27,19,19,26364020,STREAMS,MOVED_DOWN,1,2019-06-27,Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://i.scdn.co/image/ab67616d00001e02c820f033bd82bef4355d1563,"Shawn Mendes, Camila Cabello","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr, spotify:artist:4nDoRrQiYLoBzwC5BhVJzF",26364020,2019-06-19
GLOBAL,8,6,4,2019-10-03,43,43,24962682,STREAMS,MOVED_DOWN,194,2019-01-10,Someone You Loved,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://i.scdn.co/image/ab67616d00001e02fc2101e6889d6ce9025f85f2,Lewis Capaldi,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,24962682,2019-05-17
GLOBAL,9,-1,9,2019-10-31,1,1,21790923,STREAMS,NEW_ENTRY,9,2019-10-31,Look At Her Now,spotify:track:4yI3HpbSFSgFZtJP2kDe5m,https://i.scdn.co/image/ab67616d00001e022abcc266597eb46f897a8666,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,21790923,2020-01-10
GLOBAL,10,10,10,2019-10-24,10,10,20814917,STREAMS,NO_CHANGE,160,2019-08-29,hot girl bummer,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,https://i.scdn.co/image/ab67616d00001e02e9b6f26ff354f4d70847f02d,blackbear,spotify:artist:2cFrymmkijnjDg9SS92EPM,20814917,2020-08-21
GLOBAL,11,8,5,2019-10-10,4,4,18576307,STREAMS,MOVED_DOWN,5,2019-10-10,"10,000 Hours (with Justin Bieber)",spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://i.scdn.co/image/ab67616d00001e0286953b1cbaa29e477db0b479,"Dan + Shay, Justin Bieber","spotify:artist:7z5WFjZAIYejWy0NI5lv4T, spotify:artist:1uNFoZAHBGtllmzznpCI3s",18576307,2019-10-04
GLOBAL,12,-1,12,2019-10-31,1,1,17782756,STREAMS,NEW_ENTRY,12,2019-10-31,Closed On Sunday,spotify:track:3JWiDGQX2eTlFvKj3Yssj3,https://i.scdn.co/image/ab67616d00001e021bb797bbfe2480650b6c2964,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,17782756,2019-10-25
GLOBAL,13,9,3,2019-07-18,18,18,17770785,STREAMS,MOVED_DOWN,4,2019-07-04,Beautiful People (feat. Khalid),spotify:track:70eFcWOvlMObDhURTqT4Fv,https://i.scdn.co/image/ab67616d00001e0273304ce0653c7758dd94b259,"Ed Sheeran, Khalid","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:6LuN9FCkKOj5PcnpouEgny",17770785,2019-07-12
GLOBAL,14,-1,14,2019-10-31,1,1,17704688,STREAMS,NEW_ENTRY,14,2019-10-31,On God,spotify:track:2SasoXZyv82yYgHiVOvxQn,https://i.scdn.co/image/ab67616d00001e021bb797bbfe2480650b6c2964,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,17704688,2019-10-25
GLOBAL,15,7,5,2019-10-17,3,3,17687233,STREAMS,MOVED_DOWN,5,2019-10-17,Lights Up,spotify:track:2plLJpUcYPFrl1sW2pMG63,https://i.scdn.co/image/ab67616d00001e0277fdcfda6535601aff081b6a,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,17687233,2019-12-13
GLOBAL,16,-1,16,2019-10-31,1,1,17475888,STREAMS,NEW_ENTRY,16,2019-10-31,Selah,spotify:track:39JRmdKFka1Oe09FoOCPI4,https://i.scdn.co/image/ab67616d00001e021bb797bbfe2480650b6c2964,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,17475888,2019-10-25
GLOBAL,17,17,17,2019-10-24,8,8,17371573,STREAMS,NO_CHANGE,137,2019-09-12,Ride It,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://i.scdn.co/image/ab67616d00001e025c27813ae019011fcb370c78,Regard,spotify:artist:4ofCBoyEiGSePFAG500xev,17371573,2019-07-26
GLOBAL,18,11,7,2019-08-22,15,15,17160288,STREAMS,MOVED_DOWN,9,2019-07-25,How Do You Sleep?,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://i.scdn.co/image/ab67616d00001e0276bc1c851462191faec76bf8,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,17160288,2019-07-19
GLOBAL,19,13,2,2019-08-01,15,15,16845661,STREAMS,MOVED_DOWN,8,2019-07-25,China,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://i.scdn.co/image/ab67616d00001e025fa6dc9fc261344044c301a9,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna","spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:4VMYDCV2IEDYJArk749S6m, spotify:artist:790FomKkXshlbRYZFtlgla, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY",16845661,2019-07-19
GLOBAL,20,15,1,2019-04-04,31,31,16691570,STREAMS,MOVED_DOWN,1,2019-04-04,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://i.scdn.co/image/ab67616d00001e0250a3147b4edd7701a876c6ce,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,16691570,2019-03-29
