country,currentRank,previousRank,peakRank,peakDate,appearancesOnChart,consecutiveAppearancesOnChart,rankingMetricValue,rankingMetricType,entryStatus,entryRank,entryDate,trackName,trackUri,displayImageUri,artistName,artistSpotifyUri,Streams,releaseDate
GLOBAL,1,1,1,2022-06-09,7,7,46609146,STREAMS,NO_CHANGE,4,2022-06-02,Running Up That Hill (A Deal With God),spotify:track:75FEaRjZTKLhTrFGsfMUXR,https://i.scdn.co/image/ab67616d00001e02ad08f4b38efbff0c0da0f252,Kate Bush,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,46609146,1985-09-16
GLOBAL,2,2,1,2022-04-07,15,15,44759969,STREAMS,NO_CHANGE,1,2022-04-07,As It Was,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://i.scdn.co/image/ab67616d00001e022e8ed79e177ff6011076f5f0,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,44759969,2022-05-20
GLOBAL,3,-1,3,2022-07-14,1,1,38443942,STREAMS,NEW_ENTRY,3,2022-07-14,"Quevedo: Bzrp Music Sessions, Vol. 52",spotify:track:2tTmW7RDtMQtBk7m2rYeSw,https://i.scdn.co/image/ab67616d00001e021630dd349221a35ce03a0ccf,"Bizarrap, Quevedo","spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:52iwsT98xCoGgiGntTiR7K",38443942,2022-07-06
GLOBAL,4,4,2,2022-06-02,10,10,38042392,STREAMS,NO_CHANGE,3,2022-05-12,Me Porto Bonito,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72,"Bad Bunny, Chencho Corleone","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:37230BxxYs9ksS7OkZw3IU",38042392,2022-05-06
GLOBAL,5,3,1,2022-06-23,5,5,34930156,STREAMS,MOVED_DOWN,4,2022-06-16,Glimpse of Us,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://i.scdn.co/image/ab67616d00001e0208596cc28b9f5b00bfe08ae7,Joji,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,34930156,2022-06-10
GLOBAL,6,5,5,2022-05-12,10,10,32423071,STREAMS,MOVED_DOWN,5,2022-05-12,Tití Me Preguntó,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,32423071,2022-05-06
GLOBAL,7,6,3,2022-05-26,10,10,28065267,STREAMS,MOVED_DOWN,4,2022-05-12,Ojitos Lindos,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72,"Bad Bunny, Bomba Estéreo","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:5n9bMYfz9qss2VOW89EVs2",28065267,2022-05-06
GLOBAL,8,8,7,2022-06-09,10,10,26558071,STREAMS,NO_CHANGE,18,2022-05-12,Efecto,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,26558071,2022-05-06
GLOBAL,9,9,2,2022-05-12,10,10,23671403,STREAMS,NO_CHANGE,2,2022-05-12,Moscow Mule,spotify:track:6Xom58OOXk2SoU711L2IXO,https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,23671403,2022-05-06
GLOBAL,10,7,7,2022-06-30,3,3,22173100,STREAMS,MOVED_DOWN,7,2022-06-30,Left and Right (Feat. Jung Kook of BTS),spotify:track:0mBP9X2gPCuapvpZ7TGDk3,https://i.scdn.co/image/ab67616d00001e021c069c836dc6cd5b34c310fe,"Charlie Puth, Jung Kook, BTS","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:6HaGTQPmzraVmaVxvz6EUc, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX",22173100,2022-06-24
GLOBAL,11,10,1,2022-01-27,81,81,21757972,STREAMS,MOVED_DOWN,168,2020-12-31,Heat Waves,spotify:track:02MWAaffLxlfxAUY7c5dvx,https://i.scdn.co/image/ab67616d00001e02712701c5e263efc8726b1464,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,21757972,2020-08-07
GLOBAL,12,11,6,2022-05-05,12,12,20212565,STREAMS,MOVED_DOWN,28,2022-04-28,PROVENZA,spotify:track:7dSZ6zGTQx66c2GF91xCrb,https://i.scdn.co/image/ab67616d00001e02e70c454b8989f09d1e11ea92,KAROL G,spotify:artist:790FomKkXshlbRYZFtlgla,20212565,2022-04-22
GLOBAL,13,12,9,2022-06-02,11,11,18949477,STREAMS,MOVED_DOWN,31,2022-05-05,About Damn Time,spotify:track:1PckUlxKqWQs3RlWXVBLw3,https://i.scdn.co/image/ab67616d00001e02b817e721691aff3d67f26c04,Lizzo,spotify:artist:56oDRnqbIiwx4mymNEv7dS,18949477,2022-04-14
GLOBAL,14,14,13,2022-06-23,12,12,17913759,STREAMS,NO_CHANGE,141,2022-04-28,Te Felicito,spotify:track:2rurDawMfoKP4uHyb2kJBt,https://i.scdn.co/image/ab67616d00001e029a9716c90ceeb1890921e44f,"Shakira, Rauw Alejandro","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:1mcTU81TzQhprhouKaTkpq",17913759,2022-04-21
GLOBAL,15,20,15,2022-07-14,6,6,17494174,STREAMS,MOVED_UP,139,2022-06-09,I Ain't Worried,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://i.scdn.co/image/ab67616d00001e02ec96e006b8bdfc582610ec13,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,17494174,2022-05-13
GLOBAL,16,13,7,2022-06-23,4,4,17140949,STREAMS,MOVED_DOWN,7,2022-06-23,Jimmy Cooks (feat. 21 Savage),spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://i.scdn.co/image/ab67616d00001e028dc0d801766a5aa6a33cbe37,"Drake, 21 Savage","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1URnnhqYAYcrqrcwql10ft",17140949,2022-06-17
GLOBAL,17,16,9,2022-05-12,10,10,17125522,STREAMS,MOVED_DOWN,9,2022-05-12,Tarot,spotify:track:41oY4WCTj5kccfesTVFnvN,https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72,"Bad Bunny, Jhayco","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:6nVcHLIgY5pE2YCl8ubca1",17125522,2022-05-06
GLOBAL,18,15,6,2022-05-12,10,10,16783874,STREAMS,MOVED_DOWN,6,2022-05-12,Party,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72,"Bad Bunny, Rauw Alejandro","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:1mcTU81TzQhprhouKaTkpq",16783874,2022-05-06
GLOBAL,19,17,1,2021-08-05,53,53,16690829,STREAMS,MOVED_DOWN,3,2021-07-15,STAY (with Justin Bieber),spotify:track:5PjdY0CKGZdEuoNab3yDmX,https://i.scdn.co/image/ab67616d00001e02b4d59e6fa7e5e7cbc57ac33a,"The Kid LAROI, Justin Bieber","spotify:artist:2tIP7SsRs7vjIcLrU85W8J, spotify:artist:1uNFoZAHBGtllmzznpCI3s",16690829,2021-07-27
GLOBAL,20,26,20,2022-07-14,2,2,16064478,STREAMS,MOVED_UP,26,2022-07-07,Master Of Puppets,spotify:track:2MuWTIM3b0YEAskbeeFE1i,https://i.scdn.co/image/ab67616d00001e02668e3aca3167e6e569a9aa20,Metallica,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,16064478,1986-03-03
GLOBAL,21,18,5,2022-04-28,19,19,16016439,STREAMS,MOVED_DOWN,14,2022-03-10,Bam Bam (feat. Ed Sheeran),spotify:track:2DB4DdfCFMw1iaR6JaR03a,https://i.scdn.co/image/ab67616d00001e02370ed6a9ced20874385fb147,"Camila Cabello, Ed Sheeran","spotify:artist:4nDoRrQiYLoBzwC5BhVJzF, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V",16016439,2022-04-07
GLOBAL,22,19,4,2022-01-06,48,48,15753242,STREAMS,MOVED_DOWN,76,2021-08-19,Cold Heart - PNAU Remix,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,https://i.scdn.co/image/ab67616d00001e02eb842acacb3238b2bf3b8471,"Elton John, Dua Lipa, PNAU","spotify:artist:3PhoLpVuITZKcymswpck5b, spotify:artist:6M2wZ9GZgrQXHCFfjv46we, spotify:artist:6n28c9qs9hNGriNa72b26u",15753242,2021-10-22
GLOBAL,23,21,2,2022-05-26,8,8,15574572,STREAMS,MOVED_DOWN,2,2022-05-26,Late Night Talking,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://i.scdn.co/image/ab67616d00001e022e8ed79e177ff6011076f5f0,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,15574572,2022-05-20
GLOBAL,24,24,2,2022-04-14,14,14,14895959,STREAMS,NO_CHANGE,2,2022-04-14,First Class,spotify:track:0wHFktze2PHC5jDt3B17DC,https://i.scdn.co/image/ab67616d00001e028e55edb69ca44a25b52b17bb,Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,14895959,2022-05-06
