country,currentRank,previousRank,peakRank,peakDate,appearancesOnChart,consecutiveAppearancesOnChart,rankingMetricValue,rankingMetricType,entryStatus,entryRank,entryDate,trackName,trackUri,displayImageUri,artistName,artistSpotifyUri,Streams,releaseDate
GLOBAL,1,1,1,2019-01-24,3,3,54381365,STREAMS,NO_CHANGE,1,2019-01-24,7 rings,spotify:track:14msK75pk3pA33pzPVNtBF,https://i.scdn.co/image/ab67616d00001e0256ac7b86e090f307e218e9c8,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,54381365,2019-02-08
GLOBAL,2,110,2,2019-02-07,2,2,35408536,STREAMS,MOVED_UP,110,2019-01-31,bury a friend,spotify:track:4NzMOnvSJVNKF7nw5NkXIP,https://i.scdn.co/image/ab67616d00001e0250a3147b4edd7701a876c6ce,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,35408536,2019-03-29
GLOBAL,3,4,2,2019-01-17,7,7,30419257,STREAMS,MOVED_UP,25,2018-12-27,Wow.,spotify:track:6MWtB6iiXyIwun0YzU6DFP,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,30419257,2019-09-06
GLOBAL,4,3,1,2019-01-10,16,16,29346467,STREAMS,MOVED_DOWN,5,2018-10-25,Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://i.scdn.co/image/ab67616d00001e02e2e352d89826aef6dbd5ff8f,"Post Malone, Swae Lee","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX",29346467,2018-12-14
GLOBAL,5,2,2,2019-01-31,3,3,25206797,STREAMS,MOVED_DOWN,111,2019-01-24,MIDDLE CHILD,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,https://i.scdn.co/image/ab67616d00001e027f37a4001ae7d8be430bd91b,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,25206797,2019-01-23
GLOBAL,6,5,4,2018-11-22,18,18,24642412,STREAMS,MOVED_DOWN,11,2018-10-11,Without Me,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://i.scdn.co/image/ab67616d00001e02c42acc1b86597285c2c79559,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2,24642412,2018-10-04
GLOBAL,7,16,2,2018-10-11,25,25,23919064,STREAMS,MOVED_UP,32,2018-08-23,Happier,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://i.scdn.co/image/ab67616d00001e02dd0a40eecd4b13e4c59988da,"Marshmello, Bastille","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc",23919064,2018-08-17
GLOBAL,8,8,5,2019-01-17,13,13,22316182,STREAMS,NO_CHANGE,168,2018-11-15,Calma - Remix,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://i.scdn.co/image/ab67616d00001e02c736f0be0530ea1e1a7fd601,"Pedro Capó, Farruko","spotify:artist:4QVBYiagIaa6ZGSPMbybpy, spotify:artist:329e4yvIujISKGKz1BZZbO",22316182,2018-10-05
GLOBAL,9,7,7,2019-01-24,4,4,22282324,STREAMS,MOVED_DOWN,8,2019-01-17,Dancing With A Stranger (with Normani),spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,https://i.scdn.co/image/ab67616d00001e023b52eca47232bedfbb5e9443,"Sam Smith, Normani","spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:2cWZOOzeOm4WmBJRnD5R7I",22282324,2019-01-11
GLOBAL,10,6,1,2018-11-08,14,14,22235996,STREAMS,MOVED_DOWN,1,2018-11-08,"thank u, next",spotify:track:2rPE9A1vEgShuZxxzR2tZH,https://i.scdn.co/image/ab67616d00001e0256ac7b86e090f307e218e9c8,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,22235996,2019-02-08
GLOBAL,11,9,6,2019-01-10,19,19,21350458,STREAMS,MOVED_DOWN,115,2018-10-04,Sweet but Psycho,spotify:track:25sgk305KZfyuqVBQIahim,https://i.scdn.co/image/ab67616d00001e029a95e89d24214b94de36ccf7,Ava Max,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,21350458,2020-09-18
