country,currentRank,previousRank,peakRank,peakDate,appearancesOnChart,consecutiveAppearancesOnChart,rankingMetricValue,rankingMetricType,entryStatus,entryRank,entryDate,trackName,trackUri,displayImageUri,artistName,artistSpotifyUri,Streams,releaseDate
GLOBAL,1,2,1,2019-09-12,2,2,43379405,STREAMS,MOVED_UP,2,2019-09-05,Circles,spotify:track:51MMC5DogGZAnHil5HQAXg,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,43379405,2019-09-06
GLOBAL,2,1,1,2019-06-27,12,12,42601173,STREAMS,MOVED_DOWN,1,2019-06-27,Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://i.scdn.co/image/ab67616d00001e02c820f033bd82bef4355d1563,"Shawn Mendes, Camila Cabello","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr, spotify:artist:4nDoRrQiYLoBzwC5BhVJzF",42601173,2019-06-19
GLOBAL,3,5,2,2019-07-11,10,10,33267154,STREAMS,MOVED_UP,2,2019-07-11,Goodbyes (feat. Young Thug),spotify:track:6vBdBCoOhKHiYDDOcorfNo,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,"Post Malone, Young Thug","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:50co4Is1HCEo8bhOyUWKpn",33267154,2019-09-06
GLOBAL,4,-1,4,2019-09-12,1,1,30900415,STREAMS,NEW_ENTRY,4,2019-09-12,Saint-Tropez,spotify:track:7C39RtGhnEw7cyf0Pyw7PV,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,30900415,2019-09-06
GLOBAL,5,-1,5,2019-09-12,1,1,28946369,STREAMS,NEW_ENTRY,5,2019-09-12,Hollywood's Bleeding,spotify:track:77Y7tccX9Hx5iClDr39uy9,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,28946369,2019-09-06
GLOBAL,6,-1,6,2019-09-12,1,1,27875018,STREAMS,NEW_ENTRY,6,2019-09-12,Take What You Want (feat. Ozzy Osbourne & Travis Scott),spotify:track:4Yq3XUNfWrAPWuB94qkC09,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,"Post Malone, Ozzy Osbourne, Travis Scott","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:6ZLTlhejhndI4Rh53vYhrY, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY",27875018,2019-09-06
GLOBAL,7,-1,7,2019-09-12,1,1,25861671,STREAMS,NEW_ENTRY,7,2019-09-12,Enemies (feat. DaBaby),spotify:track:6UFEJuDXQMWhL5UH5f9fUR,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,"Post Malone, DaBaby","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:4r63FhuTkUYltbVAg5TQnk",25861671,2019-09-06
GLOBAL,8,3,2,2019-08-01,8,8,25669052,STREAMS,MOVED_DOWN,8,2019-07-25,China,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://i.scdn.co/image/ab67616d00001e025fa6dc9fc261344044c301a9,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna","spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:4VMYDCV2IEDYJArk749S6m, spotify:artist:790FomKkXshlbRYZFtlgla, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY",25669052,2019-07-19
GLOBAL,9,6,6,2019-09-05,8,8,24981396,STREAMS,MOVED_DOWN,99,2019-07-25,Dance Monkey,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://i.scdn.co/image/ab67616d00001e028e8197111f9d57793a5e7eff,Tones And I,spotify:artist:2NjfBq1NflQcKSeiDooVjY,24981396,2021-07-16
GLOBAL,10,4,3,2019-08-15,15,15,24251064,STREAMS,MOVED_DOWN,147,2019-06-06,Ransom,spotify:track:6EOKwHETwSkZ9gW2b6ASE0,https://i.scdn.co/image/ab67616d00001e02bd69bbde4aeee723d6d08058,Lil Tecca,spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo,24251064,2019-08-30
GLOBAL,11,21,1,2019-01-10,47,47,24239608,STREAMS,MOVED_UP,5,2018-10-25,Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:4VqTRBvYg0z8C4nsl4Hupy,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,"Post Malone, Swae Lee","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX",24239608,2019-09-06
GLOBAL,12,7,3,2019-07-18,11,11,22423448,STREAMS,MOVED_DOWN,4,2019-07-04,Beautiful People (feat. Khalid),spotify:track:70eFcWOvlMObDhURTqT4Fv,https://i.scdn.co/image/ab67616d00001e0273304ce0653c7758dd94b259,"Ed Sheeran, Khalid","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:6LuN9FCkKOj5PcnpouEgny",22423448,2019-07-12
GLOBAL,13,-1,13,2019-09-12,1,1,22378443,STREAMS,NEW_ENTRY,13,2019-09-12,Die For Me (feat. Future & Halsey),spotify:track:59PYPDxTbqJpiGfyogPb5h,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,"Post Malone, Halsey, Future","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:26VFTg2z8YR0cCuwLzESi2, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i",22378443,2019-09-06
GLOBAL,14,12,12,2019-09-05,12,12,21121086,STREAMS,MOVED_DOWN,74,2019-06-27,Lalala,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://i.scdn.co/image/ab67616d00001e028a6ccb507dd6a66f7f6e2440,"Y2K, bbno$","spotify:artist:6USMTwO0MNDnKte5a5h0xx, spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz",21121086,2019-06-28
GLOBAL,15,10,7,2019-06-06,36,36,21071208,STREAMS,MOVED_DOWN,194,2019-01-10,Someone You Loved,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://i.scdn.co/image/ab67616d00001e02fc2101e6889d6ce9025f85f2,Lewis Capaldi,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,21071208,2019-05-17
GLOBAL,16,8,1,2019-04-04,24,24,20885261,STREAMS,MOVED_DOWN,1,2019-04-04,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://i.scdn.co/image/ab67616d00001e0250a3147b4edd7701a876c6ce,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,20885261,2019-03-29
GLOBAL,17,-1,17,2019-09-12,1,1,20344215,STREAMS,NEW_ENTRY,17,2019-09-12,On The Road (feat. Meek Mill & Lil Baby),spotify:track:0hGH0S74Eoyv6mXZcOKtdQ,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,"Post Malone, Meek Mill, Lil Baby","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:20sxb77xiYeusSH8cVdatc, spotify:artist:5f7VJjfbwm532GiveGC0ZK",20344215,2019-09-06
GLOBAL,18,11,7,2019-08-22,8,8,19566582,STREAMS,MOVED_DOWN,9,2019-07-25,How Do You Sleep?,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://i.scdn.co/image/ab67616d00001e0276bc1c851462191faec76bf8,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,19566582,2019-07-19
GLOBAL,19,-1,19,2019-09-12,1,1,19204719,STREAMS,NEW_ENTRY,19,2019-09-12,A Thousand Bad Times,spotify:track:3hFG4jR5stnIQJDI64KlJY,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,19204719,2019-09-06
GLOBAL,20,9,1,2019-05-16,18,18,19078532,STREAMS,MOVED_DOWN,1,2019-05-16,I Don't Care (with Justin Bieber),spotify:track:0hVXuCcriWRGvwMV1r5Yn9,https://i.scdn.co/image/ab67616d00001e0273304ce0653c7758dd94b259,"Ed Sheeran & Justin Bieber, Justin Bieber","spotify:artist:1WsYCXdezMjn0KoIrLvMmC, spotify:artist:1uNFoZAHBGtllmzznpCI3s",19078532,2019-07-12
GLOBAL,21,14,10,2019-07-25,13,13,17592111,STREAMS,MOVED_DOWN,51,2019-06-20,Loco Contigo (feat. J. Balvin & Tyga),spotify:track:6osaMSJh9NguagEDQcZaKx,https://i.scdn.co/image/ab67616d00001e02caf82abb2338880577e472be,"DJ Snake, J Balvin, Tyga","spotify:artist:540vIaP2JwjQb9dm3aArA4, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:5LHRHt1k9lMyONurDHEdrp",17592111,2019-07-25
GLOBAL,22,-1,22,2019-09-12,1,1,17176868,STREAMS,NEW_ENTRY,22,2019-09-12,Allergic,spotify:track:4LIbjDbLweGCrHVw8QbMSb,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,17176868,2019-09-06
GLOBAL,23,15,2,2019-04-11,23,23,17023945,STREAMS,MOVED_DOWN,2,2019-04-11,Old Town Road - Remix,spotify:track:2YpeDb67231RjR0MgVLzsG,https://i.scdn.co/image/ab67616d00001e02c0e7bf5cdd630f314f20586a,"Lil Nas X, Billy Ray Cyrus","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq, spotify:artist:60rpJ9SgigSd16DOAG7GSa",17023945,2019-06-21
GLOBAL,24,60,2,2019-01-17,38,38,16483798,STREAMS,MOVED_UP,25,2018-12-27,Wow.,spotify:track:2ve5NyzWHUbIYxL33goCX7,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,16483798,2019-09-06
GLOBAL,25,-1,25,2019-09-12,1,1,16445471,STREAMS,NEW_ENTRY,25,2019-09-12,I'm Gonna Be,spotify:track:4hDoWaIklSVAKLocU3IDBr,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,16445471,2019-09-06
GLOBAL,26,16,7,2019-06-13,15,15,16442653,STREAMS,MOVED_DOWN,21,2019-06-06,Callaita,spotify:track:2TH65lNHgvLxCKXM3apjxI,https://i.scdn.co/image/ab67616d00001e024aef420e62863ebf622c27f5,"Bad Bunny, Tainy","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:0GM7qgcRCORpGnfcN2tCiB",16442653,2019-05-31
GLOBAL,27,-1,27,2019-09-12,1,1,16203381,STREAMS,NEW_ENTRY,27,2019-09-12,Staring At The Sun (feat. SZA),spotify:track:2leIuE4fdcJoNMSKu5Yr7a,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,"Post Malone, SZA","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:7tYKF4w9nC0nq9CsPZTHyP",16203381,2019-09-06
GLOBAL,28,17,3,2019-08-08,6,6,15723223,STREAMS,MOVED_DOWN,3,2019-08-08,boyfriend (with Social House),spotify:track:0Ryd8975WihbObpp5cPW1t,https://i.scdn.co/image/ab67616d00001e022ca010dcf3863a07611d8b4f,"Ariana Grande, Social House","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:5UjifI1TYefXWn9GdqDOHl",15723223,2019-08-02
