country,currentRank,previousRank,peakRank,peakDate,appearancesOnChart,consecutiveAppearancesOnChart,rankingMetricValue,rankingMetricType,entryStatus,entryRank,entryDate,trackName,trackUri,displayImageUri,artistName,artistSpotifyUri,Streams,releaseDate
GLOBAL,1,1,1,2020-06-04,13,13,36999793,STREAMS,NO_CHANGE,10,2020-04-23,ROCKSTAR (feat. Roddy Ricch),spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://i.scdn.co/image/ab67616d00001e0220e08c8cc23f404d723b5647,"DaBaby, Roddy Ricch","spotify:artist:4r63FhuTkUYltbVAg5TQnk, spotify:artist:757aE44tKEUQEqRuT6GnEB",36999793,2020-04-17
GLOBAL,2,2,2,2020-07-09,5,5,34262951,STREAMS,NO_CHANGE,50,2020-06-18,Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://i.scdn.co/image/ab67616d00001e020f619e50cfa37c94e3f8300e,"Jawsh 685, Jason Derulo","spotify:artist:56mfhUDKa1vec6rSLZV5Eg, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y",34262951,2020-06-11
GLOBAL,3,3,1,2020-02-27,33,33,30727192,STREAMS,NO_CHANGE,7,2019-12-05,Blinding Lights,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://i.scdn.co/image/ab67616d00001e028863bc11d2aa12b54f5aeb36,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,30727192,2020-03-20
GLOBAL,4,-1,4,2020-07-16,1,1,30027587,STREAMS,NEW_ENTRY,4,2020-07-16,Come & Go (with Marshmello),spotify:track:7y7w4tl4MaRC2UMEj1mPtr,https://i.scdn.co/image/ab67616d00001e023e0698e4ae5ffb82a005aeeb,"Juice WRLD, Marshmello","spotify:artist:4MCBfE4596Uoi2O4DtmEMz, spotify:artist:64KEffDW9EtZ1y2vBYgq8T",30027587,2020-07-10
GLOBAL,5,5,5,2020-07-09,35,35,26440765,STREAMS,NO_CHANGE,21,2019-11-21,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://i.scdn.co/image/ab67616d00001e0277fdcfda6535601aff081b6a,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,26440765,2019-12-13
GLOBAL,6,4,3,2020-04-02,31,31,25447045,STREAMS,MOVED_DOWN,147,2019-12-19,Roses - Imanbek Remix,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,https://i.scdn.co/image/ab67616d00001e02b340b496cb7c38d727ff40be,"SAINt JHN, Imanbek","spotify:artist:0H39MdGGX6dbnnQPt6NQkZ, spotify:artist:5rGrDvrLOV2VV8SCFVGWlj",25447045,2019-10-09
GLOBAL,7,-1,7,2020-07-16,1,1,25364600,STREAMS,NEW_ENTRY,7,2020-07-16,Wishing Well,spotify:track:6o3QUC5oAE4g6WxRIFcZtb,https://i.scdn.co/image/ab67616d00001e023e0698e4ae5ffb82a005aeeb,Juice WRLD,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,25364600,2020-07-10
GLOBAL,8,138,8,2020-07-16,2,2,23220482,STREAMS,MOVED_UP,138,2020-07-09,Life's A Mess (feat. Halsey),spotify:track:4h5N4KyWZMtpeH9vhXSXjd,https://i.scdn.co/image/ab67616d00001e023e0698e4ae5ffb82a005aeeb,"Juice WRLD, Halsey","spotify:artist:4MCBfE4596Uoi2O4DtmEMz, spotify:artist:26VFTg2z8YR0cCuwLzESi2",23220482,2020-07-10
GLOBAL,9,-1,9,2020-07-16,1,1,21350095,STREAMS,NEW_ENTRY,9,2020-07-16,Conversations,spotify:track:2fZTS0VboxRpF0FdfY7E5P,https://i.scdn.co/image/ab67616d00001e023e0698e4ae5ffb82a005aeeb,Juice WRLD,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,21350095,2020-07-10
GLOBAL,10,-1,10,2020-07-16,1,1,19978914,STREAMS,NEW_ENTRY,10,2020-07-16,Party Girl (Remix),spotify:track:0XkmeG97T4mtYlWRJcrxec,https://i.scdn.co/image/ab67616d00001e023601b7f0a9948f84451cdba7,"StaySolidRocky, Lil Uzi Vert","spotify:artist:1XLWox9w1Yvbodui0SRhUQ, spotify:artist:4O15NlyKLIASxsJ0PrXPfz",19978914,2020-07-10
